node,clade,node.type,branch.length,label,astral,gcf,scf,ds.sum,dn.sum,dn.ds.sum,synonymous.bl.sum,nonsynonymous.bl.sum,num.genes.full,num.genes.partial,num.genes.no.clade,num.genes.no.subs,avg.ds,avg.dn,avg.dn.ds,avg.synonymous.bl,avg.nonsynonymous.bl
274,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.3968767248,1/61.5/61.2,1,61.5,61.2,4.678463312752019,1.0131266869689723,34186.874488762485,1.1143168197820592,0.7686478878537853,0,148,11646,11,0.0316112385996758,0.006845450587628191,249.53922984498163,0.00752916770123013,0.005193566809822874
275,Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Leptomys_elegans_ABTC45741;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,1.5826288229,1/70.6/71.2,1,70.6,71.2,9.028816007812077,1.6326401367480707,180476.11013195652,2.1607415484394243,1.239007894836136,0,569,11225,21,0.01586786644606692,0.002869314827325256,329.33596739408125,0.0037974368162380042,0.0021775182686048083
276,Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Parahydromys_asper_ABTC45798,internal,1.3009107858,1/70.2/74.2,1,70.2,74.2,25.429281500783492,3.5890550752765487,600832.6093202014,6.014003152606311,2.733409236807344,0,2179,9615,71,0.011670161312888248,0.0016471110946656947,285.0249569830178,0.002759983089768844,0.0012544328760015345
277,Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Parahydromys_asper_ABTC45798,internal,1.0891800778,1/70.7/75.5,1,70.7,75.5,35.453683603551994,5.386095007483398,1385902.1313621912,8.391499522911605,4.104615927331198,0,5268,6526,99,0.0067300082770599835,0.001022417427388648,268.1180366342022,0.0015929194234836001,0.0007791601988100225
278,Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391,internal,0.3648280463,1/47.7/53.2,1,47.7,53.2,68.5473010011944,5.688445717792985,1347053.2709577666,15.809735585618586,4.339869274452802,0,6115,5679,98,0.011209697628977007,0.0009302445981672911,223.87456721917343,0.00258540238521972,0.0007097087938598204
279,Leptomys_elegans_ABTC45741;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,0.2075207395,1/24.7/42.6,1,24.7,42.6,12.168348536375765,1.9331788433485735,612841.4306958587,2.8938858112362786,1.4667271138295233,0,1339,10455,40,0.009087638936800422,0.001443748202650167,471.7793923755648,0.002161229134605137,0.0010953899281773885
280,Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,0.4392546623,1/37.4/45.8,1,37.4,45.8,35.40828337857677,4.586482391354883,1670584.2926251343,8.450070758100761,3.484369616484939,2865,1412,7517,121,0.008278766279770111,0.0010723596893511534,401.96927156523924,0.001975700434440206,0.000814676085219766
281,Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920,internal,0.7579029078,1/58.8/64.1,1,58.8,64.1,65.73459537403936,8.091283973911683,1965798.7817305976,15.659741657820526,6.153986707643524,4898,1831,5065,212,0.00976885055343132,0.001202449691471494,301.64167281427,0.002327201910807033,0.0009145469917734469
282,Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716,internal,0.1232145397,1/18.6/40.2,1,18.6,40.2,33.52037024176952,4.466972651051799,1162952.5936987489,7.985607537564345,3.39844710655856,0,3798,7996,104,0.00882579521900198,0.0011761381387708793,314.82203402781505,0.0021025822900380053,0.0008947991328484888
283,Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754,internal,0.1852027012,1/27.1/40.1,1,27.1,40.1,33.52037024176952,4.466972651051799,1162952.5936987489,7.985607537564345,3.39844710655856,2032,1766,7996,104,0.00882579521900198,0.0011761381387708793,314.82203402781505,0.0021025822900380053,0.0008947991328484888
284,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.9832235007,1/52.2/55.7,1,52.2,55.7,5.332571195830728,0.9860533918062899,50374.76849199482,1.2709771331469495,0.7474276794857384,0,258,11536,11,0.02066888060399507,0.003821912371342209,203.94643114167945,0.0049262679579339125,0.002897006509634645
285,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380,internal,0.3462089248,1/30.9/43.6,1,30.9,43.6,8.681615010159522,1.47047238545406,186076.41056134243,2.057931683503815,1.1216093117638966,0,526,11268,16,0.016504971502204414,0.0027955748772890876,364.8557069830244,0.003912417649246797,0.0021323370946081683
286,Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380,internal,0.289058951,1/34/44.8,1,34,44.8,22.830425522383592,3.4313332462196335,454562.7951262957,5.414589873445329,2.614573634950911,0,1705,10089,52,0.013390278898758705,0.0020125121678707526,274.99261653133436,0.003175712535745061,0.0015334742726984816
287,Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864,internal,1.1297727697,1/70.1/73.9,1,70.1,73.9,127.543633313545,16.38932323667167,1045742.2842783371,30.25991417532682,12.469273480152186,5056,3139,3599,290,0.015563591618492374,0.0019999174175316255,132.2887140137049,0.0036924849512296304,0.0015215708944664047
288,Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380,internal,1.8201101793,1/82.4/87.5,1,82.4,87.5,59.65442766788451,7.753796473408874,2477068.193366974,14.123958405662853,5.905033896166343,0,10274,1520,175,0.0058063488094106,0.0007547008442095459,245.27856157708428,0.0013747282855424228,0.0005747550998799244
289,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.8454501739,1/52.2/61.9,1,52.2,61.9,38.447976803502215,5.087144941013317,661850.7223784792,9.157226115329983,3.8697320236704393,0,2666,9128,76,0.014421596700488452,0.0019081563919779885,255.54081945115027,0.003434818497873212,0.001451512386973158
290,Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335,internal,0.2470298415,1/34.3/54,1,34.3,54,64.59525199032034,9.479792320083199,1033113.6766662728,15.30423571019728,7.2197770270263115,682,4120,6992,159,0.0134517392732862,0.0019741341774433983,222.50994543749144,0.0031870545002493297,0.0015034937582312185
291,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.5344044707,1/44.2/50.2,1,44.2,50.2,43.88080738585913,5.833379021220624,918911.1476345777,10.447197593538288,4.435366205014925,0,3274,8520,87,0.013402812274239196,0.0017817284731889507,288.33107864279185,0.003190958336450302,0.0013547239477748703
292,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056,internal,0.2707120133,1/39.8/44.4,1,39.8,44.4,115.00699577040399,14.214289708688767,1278162.5470712173,27.27112882528884,10.825861906789036,0,9440,2354,247,0.012182944467203813,0.0015057510284627932,139.03650027969294,0.002888890765390767,0.0011468074053801946
293,Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,1.0376499343,1/68.1/69.5,1,68.1,69.5,93.85095254455251,11.967852273998695,1882718.5327870515,22.365772175269452,9.098931771599455,4754,2931,4109,257,0.012212225444964543,0.0015573002308391275,253.46237651952768,0.0029103151822081263,0.0011839859169290117
294,Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Mastacomys_fuscus_M13957;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.4993296351,1/31.9/44.6,1,31.9,44.6,7.964513220909184,1.299548997675245,288157.56728933874,1.9201608441491187,0.9819248143929877,0,662,11132,23,0.012030986738533509,0.001963064951171065,450.9508095294816,0.0029005450817962517,0.0014832701123761143
295,Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.2613638418,1/64.6/72.8,1,64.6,72.8,94.33091900529803,14.56492198581968,1561761.0407228093,22.364401755458335,11.09699479164388,3838,3413,4543,319,0.013009366846682944,0.0020086776976720013,225.29732266630253,0.003084319646318899,0.0015304088803811723
296,Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.2141921628,1/36.5/44,1,36.5,44,53.16190044088394,7.423793238841742,1553936.123160275,12.643145396658772,5.657162959160545,2248,2989,6557,147,0.010151212610441844,0.0014175660184918353,305.2919691866945,0.0024141961803816636,0.0010802297038687311
297,Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744,internal,0.5542933514,1/47.1/54.9,1,47.1,54.9,49.117623373326744,6.602237484451186,1962293.9102068727,11.699453445225425,5.025481925767516,3158,2043,6593,174,0.009443880671664438,0.0012694169360606012,390.35088725022337,0.002249462304407888,0.0009662530139910625
298,Zyzomys_argurus_ABTC61630;Zyzomys_palatalis_ABTC30744,internal,0.5034030811,1/51.3/57.1,1,51.3,57.1,51.019942077418825,6.994256058877962,2106481.3860220346,12.148312293939039,5.3216942939754075,3498,2226,6070,177,0.008913337190324742,0.001221917550467848,379.75146674275004,0.0021223466621137386,0.0009297159842724332
299,Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Mastacomys_fuscus_M13957;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113,internal,0.0632597052,1/17.1/34.2,1,17.1,34.2,7.004135926373671,1.3408046404125091,226183.50424570424,1.6890236962889449,1.0129735847802135,0,525,11269,24,0.013341211288330802,0.0025539136007857316,451.464080330747,0.003217187992931324,0.0019294734948194542
300,Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623,internal,2.2628832125,1/88.2/92.1,1,88.2,92.1,254.7014654816537,32.4346329552637,313244.5948784959,60.51367524450801,24.67994683027525,7798,1707,2289,210,0.02679657711537651,0.0034123759027105418,33.70033296164561,0.006366509757444293,0.0025965225492135978
301,Mastacomys_fuscus_M13957;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113,internal,0.902366316,1/45.2/57.7,1,45.2,57.7,9.704781488046793,1.720981107817137,326392.33207934693,2.3399191413060434,1.298668442188941,0,857,10937,44,0.011324132424792056,0.002008145983450568,401.46658312342794,0.00273036072497788,0.0015153657435110163
302,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_johnsoni_ABTC08053;Pseudomys_patrius_JM10865,internal,0.1851904011,1/22.1/39.8,1,22.1,39.8,7.903711025453319,1.4018886496307135,307904.6256582224,1.909832075380692,1.0574994555151396,0,709,11085,36,0.011147688329271254,0.0019772759515242783,457.51058790226216,0.002693698272751329,0.0014915366086250205
303,Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_johnsoni_ABTC08053;Pseudomys_patrius_JM10865,internal,1.2904292824,1/65.6/75.2,1,65.6,75.2,87.3785276665795,12.203499250258867,1730873.9845122718,20.856911562851224,9.268803840388737,4723,2684,4387,284,0.011796750056241326,0.0016475630147507582,242.99789197139853,0.002815837932071179,0.0012513573431063502
304,Pseudomys_chapmani_WAMM29440;Pseudomys_johnsoni_ABTC08053;Pseudomys_patrius_JM10865,internal,0.1248958893,1/30.4/39.9,1,30.4,39.9,33.493355406639864,4.4948632909957285,1456469.4930973602,7.958503469146131,3.416311233915292,1954,1793,8047,125,0.00893871241169999,0.0011995898828384651,402.1174746265489,0.0021239667651844494,0.0009117457256245775
305,Pseudomys_johnsoni_ABTC08053;Pseudomys_patrius_JM10865,internal,0.4314929265,1/45.3/55.4,1,45.3,55.4,40.750409965741994,5.239861729025018,1721954.1069318317,9.682275299613238,3.985063709809497,3222,2124,6448,169,0.007622598197856714,0.0009801462269032955,332.61620763605015,0.0018111251963361837,0.0007454290515917503
306,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518,internal,0.5697754574,1/43.3/56.3,1,43.3,56.3,16.999931289356624,2.5698805034779926,429052.9678205177,4.089177063258805,1.9500234039880484,0,1617,10177,51,0.010513253734914425,0.0015892891177971505,273.98018379343404,0.0025288664584160823,0.0012059513939320027
307,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_fuscus_M22830;Notomys_mitchellii_M21518,internal,1.1201139523,1/64.5/72.3,1,64.5,72.3,28.726798779431792,4.267669491388071,1021085.1730010775,6.873774896154358,3.2447109797159777,0,3164,8630,112,0.009079266365180718,0.0013488209517661413,334.56263859799395,0.0021724952263446136,0.0010255091592022685
308,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_fuscus_M22830,internal,0.0569880912,1/22.4/38.8,1,22.4,38.8,23.49662345569129,3.846165477482183,1204923.5973994886,5.597353656248354,2.9291890834106917,0,3425,8369,111,0.00686032801626023,0.0011229680226225352,363.58587730823433,0.0016342638412403954,0.0008552376885870632
309,Notomys_alexis_U1308;Notomys_aquilo_M-32455,internal,0.0723183981,1/23.8/38.6,1,23.8,38.6,29.03011958319942,5.252777918666151,2419586.176984164,6.876557206789144,4.008152839893079,0,8978,2816,154,0.003233472887413613,0.0005850721673720373,274.20514245060787,0.0007659341954543489,0.00044644161727479156
310,Mastacomys_fuscus_M13957;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.3598168238,1/24.7/45.8,1,24.7,45.8,17.206573030542362,2.7994350735700646,1704095.5810165943,4.107374829705534,2.1289594802395713,1037,1791,8966,86,0.006084361043331811,0.000989899248079938,621.479059451712,0.0014523956257798917,0.0007528145262516165
311,Mastacomys_fuscus_M13957;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.2931795082,1/17.5/41.5,1,17.5,41.5,13.679000961344174,2.2026479233325853,1326704.1322421553,3.2689825273051323,1.6743774717720241,707,1428,9659,66,0.006407026211402424,0.0010316852099918432,641.2296434229846,0.0015311393570515842,0.0007842517432187467
312,Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_fumeus_ABTC08168,internal,0.3655304624,1/32/49.4,1,32,49.4,37.27468742244192,4.855911392236483,1321188.9445723833,8.938464204869252,3.684725749305177,2311,1717,7766,97,0.009253894593456286,0.0012055390745373592,336.09487269712116,0.002219082473900013,0.0009147779913865881
313,Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672,internal,1.4010924273,1/74.9/81.3,1,74.9,81.3,105.9942187661173,12.113458173340057,1151468.9451265794,25.28525516548073,9.205440926705284,6193,1934,3667,228,0.013042231914127882,0.0014905202625003146,145.77401508122287,0.0031112655549994745,0.0011326985267263792
314,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.1119357098,1/10.9/37.1,1,10.9,37.1,9.342742647430457,1.6123825343377007,766489.4857292,2.2257625199518984,1.2269340097423906,439,931,10424,59,0.006819520180606173,0.0011769215579107305,584.6601721809305,0.0016246441751473712,0.0008955722698849567
315,Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_nanus_U1448,internal,1.4916987908,1/75.6/82.9,1,75.6,82.9,3022.69067421807,15.997918536609996,1206201.1165958776,738.9387694088485,12.181458974893944,6112,2008,3674,270,0.3722525460859692,0.0019701870118977827,153.6561931969271,0.09100231150355277,0.0015001796767110769
316,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.1391306498,1/8.64/40.3,1,8.64,40.3,8.269398376334255,1.3239725876990736,674718.5776500618,1.9812304335198185,1.0052810080941763,364,780,10650,33,0.007228495084208265,0.0011573186955411482,607.3074506301186,0.0017318447845452959,0.0008787421399424618
317,Pseudomys_desertor_ABTC41464;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.3018478021,1/26.8/45.7,1,26.8,45.7,29.518195933983982,3.706171399959021,1228973.3524690915,7.076392101987884,2.8095300326751897,1743,1761,8290,91,0.008424142675223739,0.0010576973173399033,360.0859514998803,0.002019518293946314,0.0008018065161744263
318,Pseudomys_desertor_ABTC41464;Pseudomys_shortridgei_Z25113,internal,1.2878584658,1/72.7/81,1,72.7,81,98.07184355353635,12.12613814414505,1299500.5869313716,23.41978496124433,9.209882585486474,5433,2636,3725,272,0.012154150892742143,0.001502805569977079,166.66674194323093,0.0029024395787884904,0.0011413908273003438
319,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.2788384631,1/19.7/45.2,1,19.7,45.2,15.27039668713582,1.8501661311777136,877551.9183500198,3.6701129144274955,1.404957481658482,1091,1329,9374,55,0.006310081275675959,0.0007645314591643444,371.05789359408874,0.0015165755844741718,0.0005805609428340835
320,Mastacomys_fuscus_M13957;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.2035419953,1/20.9/40.3,1,20.9,40.3,16.622805118191497,2.180866863961106,1142361.9730278568,3.9947158501064353,1.6542205737681728,1142,1442,9210,68,0.0064329741169471735,0.0008439887244431525,454.0389399951736,0.0015459426664498589,0.0006401782406223579
321,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.2198974977,1/25/43.1,1,25,43.1,20.281413692381584,2.8275060977311948,1538034.4695776252,4.840875807836333,2.15163670062072,1340,1579,8875,94,0.006948069096396569,0.0009686557374892754,544.4369803814602,0.0016584021266996688,0.0007371143201852415
322,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_novaehollandiae_ABTC08140,internal,0.7699887251,1/50.6/65.5,1,50.6,65.5,46.604105624311046,5.436665839126923,1952385.1278465036,11.134972200935495,4.1278440772978335,3110,2610,6074,174,0.008147570913341092,0.0009504660557914202,352.034822907772,0.0019466734617020096,0.0007216510624646562
323,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_novaehollandiae_ABTC08140,internal,0.3741615204,1/38.3/51.3,1,38.3,51.3,31.9169387764417,4.213773774408835,1895595.4435750376,7.628550760298719,3.2008321539696287,2323,2146,7325,137,0.007141852489693824,0.0009428896340140601,437.57974228417305,0.0017069927859249762,0.0007162300635420964
324,Pseudomys_bolami_ABTC107389;Pseudomys_novaehollandiae_ABTC08140,internal,0.0786021292,1/27.2/38.2,1,27.2,38.2,24.083432156773927,3.386947626090132,1542907.627331612,5.762394286832919,2.571778028954306,1388,2598,7808,86,0.006042005056892606,0.0008497108946538213,395.61734034143893,0.0014456583760243148,0.0006452027167471918
