node,clade,node.type,branch.length,label,astral,gcf,scf,ds.sum,dn.sum,dn.ds.sum,synonymous.bl.sum,nonsynonymous.bl.sum,num.genes.full,num.genes.partial,num.genes.no.clade,num.genes.no.ds,num.genes.no.dn,avg.ds,avg.dn,avg.dn.ds,avg.synonymous.bl,avg.nonsynonymous.bl,ES.sum,EN.sum,S.sum,N.sum,num.genes.full,num.genes.partial,num.genes.no.clade,avg.ES,avg.EN,avg.S,avg.N,avg.dS,avg.dN,avg.dNdS
170,Colomys_goslingi_TCD4175,tip,NA,Colomys_goslingi_TCD4175,NA,NA,NA,142.36363772023645,17.722292705604445,1467.5570933982224,33.90332701321082,13.47656587987621,9279,0,2515,1772,3199,0.015342562530470574,0.001909935629443307,0.15815897116049385,0.0036537694808935037,0.0014523726565229239,3242152.3639642526,7197681.9304956235,56292.165170940214,24738.842521367525,9279,0,2515,349.4075184787426,775.6958649095402,6.066619805037204,2.6661108439883097,0.017362590912325455,0.0034370569247513328,0.1979576056423362
171,Heimyscus_fumosus_FMNH167810,tip,NA,Heimyscus_fumosus_FMNH167810,NA,NA,NA,285.15475508437237,33.685642154798614,1600.2808912489386,67.96997173058857,25.600615940326644,10291,0,1503,862,3070,0.027709139547602017,0.0032733108691865333,0.15550295318714785,0.006604797563947971,0.002487670385805718,3716803.3212309754,8246754.720980239,92598.61675824174,32540.63763736264,10291,0,1503,361.1702770606331,801.3560121446156,8.998019313792803,3.1620481622157848,0.024913510012570108,0.003945871890014784,0.15838281671365836
172,Hylomyscus_stella_LSUMZ37742,tip,NA,Hylomyscus_stella_LSUMZ37742,NA,NA,NA,225.8390446911478,26.3014360198792,11526.357473712356,53.81284832997967,20.010780218172933,10644,0,1150,1266,3737,0.02121749762224237,0.0024710105242276587,1.0828971696460312,0.005055697888949612,0.0018800056574758486,3896664.7408386474,8646461.516510446,77588.67199249506,27806.324976053635,10644,0,1150,366.09026125879814,812.3319726146605,7.289428033868382,2.612394304401882,0.01991155953945278,0.003215919590107163,0.16151018124598113
173,Hylomyscus_vulcanorum_TCD4382,tip,NA,Hylomyscus_vulcanorum_TCD4382,NA,NA,NA,177.4258528129436,22.075679212672895,1355.3190091914307,42.21956377829047,16.794023095456918,9388,0,2406,1334,3189,0.01889921738527307,0.0023514783993047396,0.1443671718354741,0.00449718404114726,0.0017888818806409159,3343480.1449107844,7420438.29861378,69276.66072717991,26127.20107653363,9388,0,2406,356.144029070173,790.4173730947784,7.379277878907106,2.7830422961795516,0.020719925863064592,0.003520978145106938,0.16993198568260542
174,Mus_pahari_10460X1,tip,NA,Mus_pahari_10460X1,NA,NA,NA,364.14744826702497,41.087504319061004,1236.2426488799513,87.04396841449355,31.1934867521334,7900,0,3894,382,1781,0.046094613704686704,0.00520094991380519,0.15648641125062673,0.011018223849935891,0.003948542626852329,2971573.5422809767,6574028.92932155,112680.86970561765,42680.43471524881,7900,0,3894,376.1485496558198,832.1555606736139,14.263401228559196,5.402586672816305,0.0379195965041215,0.006492279722847751,0.171211730118017
175,Mus_minutoides_10460X2,tip,NA,Mus_minutoides_10460X2,NA,NA,NA,159.40255476255604,17.934898673306837,1212.382544193324,37.979876484343336,13.636367467037681,9462,0,2332,1790,3478,0.01684660270160178,0.0018954659346128552,0.12813174214683196,0.0040139374851345735,0.001441171788949237,3378067.773750848,7489130.595446931,55518.86974548441,21344.321463306816,9462,0,2332,357.0141379994555,791.4955184365812,5.867561799353668,2.2557938557711705,0.016435096470500607,0.0028500399600833834,0.17341181812950882
176,Mus_musculoides_LSUMZ37820,tip,NA,Mus_musculoides_LSUMZ37820,NA,NA,NA,210.19665030275038,22.35392914087391,1356.5501351126734,50.096247564397736,16.993561148164847,10285,0,1509,1644,3691,0.02043720469642687,0.002173449600473885,0.1318959781344359,0.004870806763675035,0.0016522665190242924,3632673.505285027,8059548.269614139,61957.56436965813,21595.73599664225,10285,0,1509,353.20111864706143,783.6216110465862,6.024070429718827,2.099731258788746,0.017055638025140058,0.002679521888101574,0.15710475821261868
177,Mus_platythrix_10460X13,tip,NA,Mus_platythrix_10460X13,NA,NA,NA,237.3299609232271,30.003883943611616,1206.722843239023,56.736938586448716,22.810984881865227,6995,0,4799,526,1895,0.033928514785307666,0.004289332944047408,0.17251220060600758,0.008111070562751782,0.0032610414412959582,2591099.9521460137,5727106.490494336,72859.88144012359,30331.301842685578,6995,0,4799,370.4217229658347,818.742886418061,10.415994487508733,4.33614036350044,0.028119286320768603,0.005296095313231643,0.18834387376752174
178,Mus_caroli_10460X9,tip,NA,Mus_caroli_10460X9,NA,NA,NA,176.84448491313594,19.569536148589997,1207.6521932820356,42.14650312355474,14.87718248676829,8892,0,2902,1251,3008,0.019888043737419696,0.0022008025358288344,0.13581333707625232,0.004739822663467694,0.0016730974456554532,3250264.745633305,7193173.868622339,59727.24449602122,23504.719922319047,8892,0,2902,365.52684948642656,808.9489280951799,6.716964068378455,2.6433558167250393,0.018376116769030622,0.003267642399810468,0.17782007161150853
179,Mus_cookii_10460X3,tip,NA,Mus_cookii_10460X3,NA,NA,NA,127.68297608260576,12.980773235714194,1127.8886064699227,30.365600304870423,9.873393333485975,10177,0,1617,2108,4108,0.012546229348787045,0.0012755009566389106,0.11082721887294121,0.002983747696263184,0.0009701673708839516,3599897.613101585,7982162.848530616,44002.57226564146,15401.799560807964,10177,0,1617,353.72876221888424,784.3335804785905,4.323727254165418,1.5133929017203462,0.012223284380504896,0.0019295271035021768,0.15785668102262346
180,Mus_cervicolor_10460X10,tip,NA,Mus_cervicolor_10460X10,NA,NA,NA,137.66107934724698,14.087243310705695,1177.7269995463487,32.802444769455214,10.710268685766867,10150,0,1644,1990,3959,0.013562667915984924,0.0013879057448971128,0.11603221670407377,0.0032317679575817946,0.0010551988852972281,3609582.6262656515,8001578.436924798,47197.09358027033,16204.175050524176,10150,0,1644,355.6239040655814,788.3328509285516,4.649959958647323,1.596470448327505,0.013075498878134506,0.0020251223153355522,0.15487916248626366
181,Mus_spretus_10460X4,tip,NA,Mus_spretus_10460X4,NA,NA,NA,79.56952521275566,10.598129780188403,1053.6044155423488,18.955848834385357,8.061503112777949,9084,0,2710,2908,3105,0.008759304845085388,0.0011666809533452667,0.11598463403152232,0.0020867292860397794,0.0008874397966510292,3057296.07683857,6765823.686885837,32075.62329559807,15224.74321949603,9084,0,2710,336.558352800371,744.8066586179918,3.5310021241301266,1.67599551073272,0.010491500492410998,0.0022502423834966424,0.2144824169931031
182,Mus_spicilegus_10460X11,tip,NA,Mus_spicilegus_10460X11,NA,NA,NA,44.74475856123144,7.362479842818588,671.3276657535356,10.636480627710005,5.604815843686046,7418,0,4376,3687,2111,0.006031916764792591,0.0009925154816417617,0.09049982013393577,0.0014338744442855223,0.0007555696742634195,2077448.958192071,4592581.807158861,16482.21880920803,10913.241213527843,7418,0,4376,280.055130519287,619.1132120731817,2.2219221905106536,1.4711837710336806,0.007933874256796139,0.0023762758447800347,0.29951014698077955
183,Mus_macedonicus_10460X12,tip,NA,Mus_macedonicus_10460X12,NA,NA,NA,49.671326196745746,6.624207165899572,703.8610740830699,11.81209774837247,5.044649459055101,9591,0,2203,4707,2981,0.005178951746089641,0.0006906690820456231,0.07338766281754455,0.0012315814564041777,0.0005259774224851528,2713336.3383910693,6016113.618997018,20449.844482600733,10044.264858058605,9591,0,2203,282.9044248139995,627.266564382965,2.132191062725548,1.047259395063977,0.007536789373751911,0.0016695603664036423,0.22152143089180076
184,Mus_musculus-castaneus_10460X7,tip,NA,Mus_musculus-castaneus_10460X7,NA,NA,NA,17.824462904545214,2.840092957056145,268.3997005396965,4.212597751674991,2.1654546061156212,0,0,11794,8079,941,0.0018482437686172973,0.00029449325560515813,0.02783074456031693,0.0004368102189625665,0.00022453905082078196,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
185,Mus_musculus-musculus_10460X14,tip,NA,Mus_musculus-musculus_10460X14,NA,NA,NA,16.63236231864884,3.0673647150230043,266.22492042317305,3.9412078318146038,2.338671492864797,0,0,11794,8049,684,0.0017911223690123671,0.0003303214209587556,0.02866949390729841,0.0004244247072813487,0.00025184918079526136,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
186,Mus_musculus-reference_10460X5,tip,NA,Mus_musculus-reference_10460X5,NA,NA,NA,16.80547534690031,2.7198383386829246,202.1179847602595,3.9621803323357394,2.077091373140508,0,0,11794,7966,569,0.0018726850174838766,0.00030307982378904885,0.022522619206625752,0.0004415177548847492,0.00023145658269896457,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
187,Mus_musculus-domesticus_10460X15,tip,NA,Mus_musculus-domesticus_10460X15,NA,NA,NA,24.327040561567586,3.932356761972028,469.67430352918,5.78795265039307,2.9917061627004173,0,0,11794,7325,1787,0.0024196380108979097,0.0003911236087101679,0.04671516844332405,0.0005756865576281152,0.00029756377190177214,0,0,0,0,0,0,11794,0,0,0,0,0,0,0
188,mm10,tip,0,mm10,NA,NA,NA,35.452737634687495,3.3322789252183407,357.5446470603818,8.476700197507682,2.5261340792139757,11793,0,1,8334,2457,0.003006252661298015,0.00028256414188233196,0.030318379297920955,0.0007187908248543782,0.00021420623074823843,2063228.662036612,4599741.53340007,10022.25,3120.75,11793,0,1,174.95367269029185,390.0399841770601,0.8498473670821673,0.26462732129229205,0.0048575565977777,0.0006784620347337608,0.13967146261232505
189,Abeomelomys_sevia_KUM161018;Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Anisomys_imitator_ABTC45107;Anonymomys_mindorensis_FMNH2222010;Apodemus_sylvaticus_SMG3823;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Bandicota_indica_ABTC119185;Batomys_russatus_KU165776;Berylmys_bowersi_ABTC116431;Berylmys_mackenziei_ABTC116402;Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Carpomys_melanurus_FMNH198723;Chiropodomys_gliroides_Z25153;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Colomys_goslingi_TCD4175;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crateromys_heaneyi_KU165014;Crossomys_moncktoni_ABTC46614;Crunomys_celebensis_Z21894;Crunomys_melanius_KU168558;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Echiothrix_centrosa_Z27993;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Gracilimus_radix_Z08508;Grammomys_dryas_LSUMZ37716;Haeromys_minahassae_JAE4996;Halmaheramys_bokimekot_33262-WD225;Heimyscus_fumosus_FMNH167810;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Hyomys_goliath_ABTC42697;Hyorhinomys_stuempkei_JAE4661;Kadarsanomys_sodyi_MZB-Sample;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Lemniscomys_striatus_TCD4711;Lenomys_meyeri_LSUMZ39079;Leopoldomys_sabanus_Z25191;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Limnomys_sibuanus_FMNH147948;Lophiomys_imhausi_UM5152;Lophuromys_woosnami_LSUMZ37793;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Malacomys_longipes_TCD4253;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Mastacomys_fuscus_M13957;Mastomys_natalensis_T4162;Maxomys_musschenbroekii_sample1;Maxomys_surifer_JAE3632;Melasmothrix_naso_Z21808;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Micaelemys_namaquensis_MNHN1987009;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Musseromys_anacuao_FMNH209523;Mylomys_dybowskii_MNHN1997072;Myomyscus_verreauxii_MNHN1999102;Nesokia_indica_ABTC117074;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Papagomys_armandvillei_WAMM32592;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Paruromys_dominator_JAE4870;Paucidentomys_vermidax_Z21914;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Phloeomys_cumingi_FMNH198472;Phloeomys_pallidus_JEC43;Pithecheir_melanurus_LSUMZ38198;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Rhabdomys_pumilio_MNHN1995065;Rhynchomys_isarogensis_JAE2195;rnor6;Saxatilomys_paulinae_ABTC116266;Solomys_salebrosus_ABTC64864;Sommeromys_macrorhinos_Z21740;Stochomys_longicaudatus_MNHN1999459;Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224;Tarsomys_apoensis_KU167148;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Vandeleuria_oleracea_ABTC116404;Waiomys_mamasae_Z20624;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zelotomys_woosnami_TTU-M115260;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,ROOT,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,Lophiomys_imhausi_UM5152;Lophuromys_woosnami_LSUMZ37793,internal,0.836628,1/84.3/63.6,1,84.3,63.6,850.600684159844,93.21301858696934,1740.6146422311285,202.93383313025703,70.77919379480649,3837,3770,4187,44,1314,0.11181815224922362,0.012253584670299637,0.2288174894480253,0.026677248998324837,0.009304481897568882,2984138.1760480143,6579019.180482317,203111.6646634615,74989.43790064107,3837,3770,4187,392.2884417047475,864.863833374828,26.70062635249921,9.857951610443154,0.06806376001410513,0.011398270143839814,0.16746459704074096
191,Abeomelomys_sevia_KUM161018;Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Anisomys_imitator_ABTC45107;Anonymomys_mindorensis_FMNH2222010;Apodemus_sylvaticus_SMG3823;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Bandicota_indica_ABTC119185;Batomys_russatus_KU165776;Berylmys_bowersi_ABTC116431;Berylmys_mackenziei_ABTC116402;Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Carpomys_melanurus_FMNH198723;Chiropodomys_gliroides_Z25153;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Colomys_goslingi_TCD4175;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crateromys_heaneyi_KU165014;Crossomys_moncktoni_ABTC46614;Crunomys_celebensis_Z21894;Crunomys_melanius_KU168558;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Echiothrix_centrosa_Z27993;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Gracilimus_radix_Z08508;Grammomys_dryas_LSUMZ37716;Haeromys_minahassae_JAE4996;Halmaheramys_bokimekot_33262-WD225;Heimyscus_fumosus_FMNH167810;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Hyomys_goliath_ABTC42697;Hyorhinomys_stuempkei_JAE4661;Kadarsanomys_sodyi_MZB-Sample;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Lemniscomys_striatus_TCD4711;Lenomys_meyeri_LSUMZ39079;Leopoldomys_sabanus_Z25191;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Limnomys_sibuanus_FMNH147948;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Malacomys_longipes_TCD4253;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Mastacomys_fuscus_M13957;Mastomys_natalensis_T4162;Maxomys_musschenbroekii_sample1;Maxomys_surifer_JAE3632;Melasmothrix_naso_Z21808;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Micaelemys_namaquensis_MNHN1987009;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Musseromys_anacuao_FMNH209523;Mylomys_dybowskii_MNHN1997072;Myomyscus_verreauxii_MNHN1999102;Nesokia_indica_ABTC117074;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Papagomys_armandvillei_WAMM32592;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Paruromys_dominator_JAE4870;Paucidentomys_vermidax_Z21914;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Phloeomys_cumingi_FMNH198472;Phloeomys_pallidus_JEC43;Pithecheir_melanurus_LSUMZ38198;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Rhabdomys_pumilio_MNHN1995065;Rhynchomys_isarogensis_JAE2195;rnor6;Saxatilomys_paulinae_ABTC116266;Solomys_salebrosus_ABTC64864;Sommeromys_macrorhinos_Z21740;Stochomys_longicaudatus_MNHN1999459;Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224;Tarsomys_apoensis_KU167148;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Vandeleuria_oleracea_ABTC116404;Waiomys_mamasae_Z20624;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zelotomys_woosnami_TTU-M115260;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.836628,1/73.6/52.7,1,73.6,52.7,850.600684159844,93.21301858696934,1740.6146422311285,202.93383313025703,70.77919379480649,0,44,11750,44,1314,0.11181815224922362,0.012253584670299637,0.2288174894480253,0.026677248998324837,0.009304481897568882,12632.751538822853,28747.364332654706,429.84051724137925,276.757183908046,0,44,11750,287.10798951870123,653.349189378516,9.7691026645768,6.289935997910136,0.03402588232028449,0.009627219410639046,0.2829381269240384
