node,clade,node.type,branch.length,label,astral,gcf,scf,ES.sum,EN.sum,S.sum,N.sum,num.genes.full,num.genes.partial,num.genes.no.clade,avg.ES,avg.EN,avg.S,avg.N,avg.dS,avg.dN,avg.dNdS
269,Abeomelomys_sevia_KUM161018;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.096525636,1/19.1/32.5,1,19.1,32.5,1111099.6037039568,2465689.762304227,4441.666666666666,3387.333333333333,62,2209,9523,489.2556599312888,1085.7286491872421,1.9558197563481576,1.491560252458535,0.003997541401202867,0.0013737873211461182,0.3436580596095248
270,Abeomelomys_sevia_KUM161018;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Pogonomelomys_mayeri_AMM21849;Xenuromys_barbatus_ABTC129204,internal,1.0414041831,1/57.2/57.8,1,57.2,57.8,3023662.874659133,6681941.606077504,23926.729166666664,9455.770833333334,3293,3301,5200,458.54760003929835,1013.3366099601917,3.6285606864826607,1.4339961833990498,0.00791316034839499,0.001415123236744978,0.17883161397481404
273,Abeomelomys_sevia_KUM161018;Pogonomelomys_mayeri_AMM21849,internal,0.9362176111,1/65.3/61.5,1,65.3,61.5,3227614.5371761625,7142334.482063038,37424.09001068375,15342.9484508547,5022,2638,4134,421.359600153546,932.4196451779424,4.885651437426077,2.002995881312624,0.011594968847620218,0.002148169970110801,0.185267420580582
272,Abeomelomys_sevia_KUM161018;Mallomys_rothschildi_ABTC47402;Pogonomelomys_mayeri_AMM21849,internal,0.3012511489,1/38/44.8,1,38,44.8,2265663.297476964,5011928.499857222,18454.593750000007,7874.65625,2147,2888,6759,449.9827800351468,995.4177755426458,3.665261916583914,1.5639833664349554,0.008145338175602257,0.001571182879050316,0.19289351100933813
271,Mammelomys_lanosus_ABTC47208;Xenuromys_barbatus_ABTC129204,internal,0.9447463564,1/65.6/60.8,1,65.6,60.8,3354760.3704451583,7428633.411836548,40633.75383470696,16980.65275869963,5568,2259,3967,428.61382016675077,949.1035405438288,5.191485094507085,2.169496966743277,0.01211226715108569,0.002285838029326255,0.1887209059058248
275,Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Leptomys_elegans_ABTC45741;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,1.5826288229,1/70.6/71.2,1,70.6,71.2,3479674.438611063,7691838.864181824,36298.43349358974,15297.810096153846,2787,5307,3700,429.9078871523429,950.3136723723528,4.4846100189757525,1.890018544125753,0.010431560231847012,0.0019888365274252353,0.19065571048072183
276,Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Parahydromys_asper_ABTC45798,internal,1.3009107858,1/70.2/74.2,1,70.2,74.2,3431318.4043022944,7589457.871680206,28497.335050366302,11668.28125,3243,4689,3862,432.59183110215514,956.8151628442014,3.5927048727138557,1.4710389876449823,0.008305068691566324,0.0015374327715211096,0.18511981400976854
268,Abeomelomys_sevia_KUM161018;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.4041672067,1/28.1/39.2,1,28.1,39.2,1773447.6174153597,3921550.3353561894,6231.166666666666,4792.333333333333,106,3110,8578,551.4451546689552,1219.3875420883674,1.9375518242122718,1.490153399668325,0.0035135893530072403,0.0012220507002361483,0.34780692262464
277,Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Parahydromys_asper_ABTC45798,internal,1.0891800778,1/70.7/75.5,1,70.7,75.5,3310661.065210531,7326219.9457450155,26132.37657493368,10876.426254420865,3098,4570,4126,431.7502693284469,955.4277446198507,3.407978165745133,1.4184176127309422,0.007893401366132258,0.0014845890971015372,0.18807976792759765
278,Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391,internal,0.3648280463,1/47.7/53.2,1,47.7,53.2,2544115.8579632794,5640949.757123397,15933.033340043577,7862.130295171783,2015,4967,4812,364.3821051222113,807.9274931428525,2.2820156602755053,1.1260570459999688,0.006262699589789494,0.0013937600286624565,0.22254939881433852
274,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.3968767248,1/61.5/61.2,1,61.5,61.2,3177556.863747791,7015471.842627505,31852.0,12984.25,274,6860,4660,445.410269659068,983.3854559332078,4.464816372301654,1.8200518643117465,0.010024053499527919,0.0018508020973165232,0.1846360953085183
280,Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,0.4392546623,1/37.4/45.8,1,37.4,45.8,2120015.2959341262,4687325.881702214,9903.516826923078,4031.9767628205127,2865,1412,7517,495.6781145508829,1095.93777921492,2.3155288349130414,0.9427114245547142,0.004671436496668939,0.0008601869945847015,0.18413757635324274
283,Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754,internal,0.1852027012,1/27.1/40.1,1,27.1,40.1,1671716.1872792735,3705780.811859698,9728.749198717947,4376.284134615383,2032,1766,7996,440.156974007181,975.7190131278826,2.561545339314889,1.1522601723579207,0.005819617751354993,0.0011809344256438095,0.20292302279971056
279,Leptomys_elegans_ABTC45741;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,0.2075207395,1/24.7/42.6,1,24.7,42.6,1346007.428007289,2977910.56821105,4684.688301282052,2144.010416666667,1465,1057,9272,533.7063552764826,1180.773421178053,1.8575290647430815,0.8501230835315888,0.0034804327255589878,0.0007199713918724765,0.20686260837202158
288,Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380,internal,1.8201101793,1/82.4/87.5,1,82.4,87.5,3676640.0937355584,8132281.105311262,44332.197115384624,16404.642628205132,7170,1897,2727,405.496867071309,896.9097943433619,4.88940080681423,1.8092690667481122,0.012057801684456419,0.0020172252306294627,0.167296268707906
282,Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716,internal,0.1232145397,1/18.6/40.2,1,18.6,40.2,1149756.9147713413,2547174.250187232,5314.416666666667,2597.198717948718,1193,1186,9415,483.2942054524343,1070.6911518231325,2.233886787165476,1.0917186708485573,0.004622208919459794,0.001019639201266976,0.22059565437949594
285,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380,internal,0.3462089248,1/30.9/43.6,1,30.9,43.6,1855205.1407902336,4102176.259531231,7692.697916666667,3566.21875,390,3001,8403,547.0967681481078,1209.724641560375,2.2685632311019366,1.0516717045119435,0.004146548404555372,0.0008693480056382373,0.20965581993042143
289,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.8454501739,1/52.2/61.9,1,52.2,61.9,3011526.0479582297,6653110.588217004,26987.73065476191,10064.138392857141,879,5774,5141,452.65685374390944,1000.0166223082826,4.0564753727283795,1.512721838697902,0.008961480068571611,0.0015126966941871132,0.16879987263401067
286,Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380,internal,0.289058951,1/34/44.8,1,34,44.8,1946286.5627709858,4315932.001206457,11226.302083333336,5401.447916666667,1988,2043,7763,482.82971043686075,1070.6851900785057,2.7849918341189124,1.3399771562060696,0.005768062266920303,0.0012515136742554725,0.2169729826657512
287,Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864,internal,1.1297727697,1/70.1/73.9,1,70.1,73.9,3360973.6963177347,7439103.618116355,40747.034913003656,16591.81032509158,5055,3139,3600,410.17496904048505,907.8720549324328,4.972789225409282,2.024873117536195,0.012123580424817338,0.002230350748803358,0.18396799218139903
291,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.5344044707,1/44.2/50.2,1,44.2,50.2,2767175.5985394213,6116887.868305809,23122.08333333334,9086.999999999998,2855,3164,5775,459.7400894732383,1016.2631447592306,3.8415157556626247,1.5097192224622027,0.008355842450163879,0.0014855593556134322,0.17778690353170754
290,Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335,internal,0.2470298415,1/34.3/54,1,34.3,54,1601104.553638266,3546258.7182531725,21809.94299450549,11485.30425824176,681,4120,6993,333.4939707640629,738.6500142164492,4.542791708915953,2.3922733301899104,0.013621810608773623,0.0032387101931184614,0.23775915596950467
292,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056,internal,0.2707120133,1/39.8/44.4,1,39.8,44.4,2187666.4845144697,4848394.685555468,17679.339789377293,7860.950869963372,2481,2815,6498,413.0790189793183,915.4823802030718,3.3382439179337786,1.4843185177423284,0.008081368853306285,0.0016213512677470403,0.20062829666334384
284,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.9832235007,1/52.2/55.7,1,52.2,55.7,2854647.7839923487,6299005.312084717,18926.666666666668,7996.583333333334,318,5598,5878,482.53005138477835,1064.740586897349,3.199233716475096,1.3516875140860942,0.006630123258217483,0.0012694993792102054,0.19147447638122975
296,Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.2141921628,1/36.5/44,1,36.5,44,2166572.3822909677,4808304.059880218,18200.957999136874,8473.021885920594,2248,2989,6557,413.70486581840134,918.1409318083287,3.4754550313417747,1.6179151968532737,0.008400807721868445,0.0017621643266319707,0.20976129736249258
297,Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744,internal,0.5542933514,1/47.1/54.9,1,47.1,54.9,2391559.747805732,5292050.185184425,14629.578792735043,6066.177617521366,3156,2044,6594,459.9153361164869,1017.7019586893125,2.813380537064431,1.166572618754109,0.00611717052277609,0.0011462811963696379,0.18738748447532788
281,Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920,internal,0.7579029078,1/58.8/64.1,1,58.8,64.1,2995414.4594691526,6632894.2680995725,19385.15464743589,7599.383814102565,4897,1831,5066,445.21618006378606,985.8641896699721,2.881265554018414,1.129516024688253,0.0064716101593738475,0.0011457115863660386,0.1770365578505258
298,Zyzomys_argurus_ABTC61630;Zyzomys_palatalis_ABTC30744,internal,0.5034030811,1/51.3/57.1,1,51.3,57.1,2496931.3774864976,5526538.312061627,16701.61698717949,7311.985576923075,3498,2226,6070,436.2214146552232,965.5028497661823,2.917822674210253,1.2774258520131159,0.006688857025775353,0.0013230679249910786,0.19780179481975285
295,Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.2613638418,1/64.6/72.8,1,64.6,72.8,3178038.368364712,7023038.3046866525,30133.260416666675,13857.572916666668,3836,3413,4545,438.41059020067763,968.8285701043802,4.156885145077483,1.9116530440980366,0.009481716997700066,0.0019731592389890793,0.2081014693296266
299,Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Mastacomys_fuscus_M13957;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113,internal,0.0632597052,1/17.1/34.2,1,17.1,34.2,1000543.61127439,2216974.775417255,3991.986607142857,2111.1452609890107,362,1525,9907,530.2297886986698,1174.8673955576337,2.1155201945643123,1.1187839220927456,0.003989817697259866,0.000952263997046008,0.23867356087472508
293,Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,1.0376499343,1/68.1/69.5,1,68.1,69.5,3187234.9152848516,7048162.063715376,30731.293563034185,12942.739770299147,4754,2931,4109,414.73453679698787,917.1323440098082,3.998867086927025,1.684156118451418,0.009641992002427486,0.0018363283439422641,0.19045113742885772
301,Mastacomys_fuscus_M13957;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113,internal,0.902366316,1/45.2/57.7,1,45.2,57.7,2544704.2219708217,5614035.698402645,13773.65327380952,6318.478594322344,1255,3862,6677,497.303932376553,1097.1341994142358,2.691743848702271,1.2348013668794888,0.005412673565316013,0.0011254788771863588,0.20793400222735375
302,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_johnsoni_ABTC08053;Pseudomys_patrius_JM10865,internal,0.1851904011,1/22.1/39.8,1,22.1,39.8,1317330.75254576,2900180.498084689,4818.443108974358,2289.9479166666665,850,1572,9372,543.9020448165813,1197.4320801340582,1.9894480218721546,0.9454780828516377,0.0036577321979788676,0.0007895880681147167,0.21586820067117404
294,Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Mastacomys_fuscus_M13957;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.4993296351,1/31.9/44.6,1,31.9,44.6,1940067.6093580404,4278845.43924282,7588.563530219782,2848.60679945055,701,2839,8254,548.0416975587684,1208.713400916051,2.143662014186379,0.8046911862854661,0.003911494369379634,0.0006657419249886802,0.17020142741360186
303,Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_johnsoni_ABTC08053;Pseudomys_patrius_JM10865,internal,1.2904292824,1/65.6/75.2,1,65.6,75.2,3225470.260333306,7127370.987085211,28346.34939713065,11501.374046092797,4723,2684,4387,435.46243557895315,962.2480068968828,3.8269676518334883,1.5527708986219517,0.00878828422191109,0.001613690948167743,0.18361842965256664
300,Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623,internal,2.2628832125,1/88.2/92.1,1,88.2,92.1,3778340.965274561,8369933.935746595,80109.3675595238,31595.775297619035,7797,1707,2290,397.55271099269373,880.674866976704,8.429015946919591,3.324471306567659,0.021202260011942167,0.003774913343423027,0.178042970008707
304,Pseudomys_chapmani_WAMM29440;Pseudomys_johnsoni_ABTC08053;Pseudomys_patrius_JM10865,internal,0.1248958893,1/30.4/39.9,1,30.4,39.9,1617143.752965267,3593863.6379084676,9618.642666361418,4173.375648656898,1955,1793,8046,431.46845063107446,958.8750367952155,2.5663400924123314,1.1134940364612855,0.005947920615421013,0.0011612504171376104,0.19523636783699966
305,Pseudomys_johnsoni_ABTC08053;Pseudomys_patrius_JM10865,internal,0.4314929265,1/45.3/55.4,1,45.3,55.4,2326464.7429215554,5154132.1606688835,13693.048369016036,5505.059354869269,3223,2124,6447,435.09720271583234,963.9297102429182,2.56088430316365,1.0295603805627958,0.005885775149044562,0.0010680865727266961,0.18146914309155673
307,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_fuscus_M22830;Notomys_mitchellii_M21518,internal,1.1201139523,1/64.5/72.3,1,64.5,72.3,3165582.2386321914,6995741.43506627,26566.833733974363,10205.717548076922,3311,3966,4517,435.0119882688184,961.3496543996523,3.650794796478544,1.4024622163084954,0.008392400427876283,0.0014588471633500623,0.1738295468486395
306,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518,internal,0.5697754574,1/43.3/56.3,1,43.3,56.3,2443724.063900553,5405566.6151536945,14319.156650641022,6157.394631410255,2013,3149,6632,473.4064439946829,1047.1845438112543,2.773955182224142,1.1928311955463493,0.0058595636316587565,0.0011390840349925432,0.19439741704282598
309,Notomys_alexis_U1308;Notomys_aquilo_M-32455,internal,0.0723183981,1/23.8/38.6,1,23.8,38.6,1317206.372173596,2941518.6979844198,9694.796932234434,4883.712225274726,1306,2309,8179,364.37244043529626,813.6981183912641,2.6818248775198987,1.3509577386652076,0.0073601199759127395,0.0016602689721541227,0.22557634625354464
314,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.1119357098,1/10.9/37.1,1,10.9,37.1,748594.7105248705,1661789.3150535014,2729.6564789377285,1420.1676968864467,438,931,10425,546.8186344228419,1213.8709386804246,1.9939053900202546,1.0373759655854249,0.003646374253731841,0.0008546015334324884,0.2343702192823065
310,Mastacomys_fuscus_M13957;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.3598168238,1/24.7/45.8,1,24.7,45.8,1602950.0564880476,3538511.794275956,5612.468978937731,2718.021863553114,1037,1791,8966,566.8140228034115,1251.2417942984287,1.9846071354093815,0.9611109842832793,0.003501337397394814,0.0007681257041307306,0.21938065857413744
