# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/roycroft/original_used_for_analysis-fa/ -f NA --count -o roycroft-stats-2
# Runtime:        03/23/2021 11:15:58
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/roycroft/original_used_for_analysis-fa
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignment-scripts/roycroft-stats-2-fNA-seq20-site50
# --count set:            Will not output sequences.
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignment-scripts/roycroft-stats-2-fNA-seq20-site50/aln-stats-fNA-seq20-site50.tab
# ----------------
# 03.23.2021 | 11:15:58 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites
CCDS505291Mm106chr2.fa	38	21	15.552631578947368	21	2	10	0	0	21	21
CCDS242751Mm106chr10.fa	38	351	286.3157894736842	38	0	13	3	0	277	271
CCDS235691Mm106chr9.fa	38	110	105.05263157894737	38	0	0	22	0	32	32
CCDS256981Mm106chr11.fa	38	237	212.1578947368421	38	0	5	15	0	146	146
CCDS185851Mm106chr4.fa	38	514	498.92105263157896	38	0	0	154	0	129	125
CCDS178071Mm106chr3.fa	38	1058	934.421052631579	38	0	6	47	0	678	670
CCDS292971Mm106chr18.fa	38	280	271.60526315789474	38	0	1	39	0	55	55
CCDS176891Mm106chr3.fa	38	138	130.5	38	0	4	11	0	64	64
CCDS292821Mm106chr18.fa	38	739	709.0263157894736	38	0	0	89	0	138	138
CCDS288201Mm106chr17.fa	38	151	125.26315789473684	38	0	13	0	0	123	123
CCDS158221Mm106chr2.fa	38	205	172.6578947368421	38	0	13	12	0	158	158
CCDS507751Mm106chr2.fa	38	86	61.94736842105263	33	1	13	0	5	86	85
CCDS400861Mm106chr7.fa	38	169	138.5	38	0	20	26	0	121	121
CCDS175381Mm106chr3.fa	38	47	33.421052631578945	33	1	18	0	0	47	47
CCDS174681Mm106chr3.fa	38	77	66.8157894736842	38	0	7	0	0	77	77
CCDS840671Mm106chr13.fa	38	713	667.5526315789474	38	0	1	80	0	290	290
CCDS709341Mm106chr19.fa	38	34	32.71052631578947	19	6	2	0	0	10	10
CCDS365711Mm106chr12.fa	38	201	161.39473684210526	38	0	14	0	0	201	199
CCDS492581Mm106chr13.fa	38	98	71.52631578947368	33	1	15	0	0	98	97
CCDS365641Mm106chr12.fa	38	153	128.57894736842104	38	0	9	10	0	123	117
CCDS490181Mm106chr12.fa	38	63	56.026315789473685	38	0	7	7	0	33	33
CCDS367311Mm106chr13.fa	38	805	757.2368421052631	38	0	0	172	0	299	298
CCDS530761Mm106chrX.fa	38	112	84.05263157894737	38	0	17	0	3	112	110
CCDS244211Mm106chr11.fa	38	610	573.578947368421	38	0	0	67	0	258	258
CCDS244341Mm106chr11.fa	38	247	243.1578947368421	38	0	2	85	0	62	62
CCDS186341Mm106chr4.fa	38	721	624.6578947368421	38	0	2	54	0	389	356
CCDS504551Mm106chr19.fa	38	34	33.921052631578945	12	3	0	20	0	0	0
CCDS257891Mm106chr12.fa	38	1249	1219.842105263158	38	0	0	362	0	157	157
CCDS225731Mm106chr8.fa	38	113	108.55263157894737	36	1	2	18	0	16	14
CCDS224231Mm106chr8.fa	38	204	146.94736842105263	38	0	16	0	0	204	201
CCDS488481Mm106chr11.fa	38	608	520.6315789473684	38	0	10	60	0	247	239
CCDS272711Mm106chr14.fa	38	301	263.86842105263156	38	0	9	18	0	248	245
CCDS377961Mm106chr18.fa	38	829	747.7368421052631	38	0	0	83	0	421	415
CCDS272641Mm106chr14.fa	38	1149	1096.8947368421052	38	0	1	210	0	343	338
CCDS524102Mm106chr7.fa	38	271	246.1578947368421	38	0	4	41	0	128	128
CCDS149321Mm106chr1.fa	38	96	74.8157894736842	38	0	16	0	0	96	95
CCDS510461Mm106chr3.fa	38	41	35.68421052631579	30	4	7	0	0	41	41
CCDS148621Mm106chr1.fa	38	220	196.44736842105263	38	0	6	13	0	122	122
CCDS519751Mm106chr7.fa	38	61	56.6578947368421	34	2	5	0	0	33	33
CCDS213091Mm106chr7.fa	38	628	610.578947368421	38	0	0	133	0	136	135
CCDS297131Mm106chr19.fa	38	92	66.55263157894737	36	1	25	0	0	92	91
CCDS212591Mm106chr7.fa	38	223	188.57894736842104	38	0	9	28	0	122	118
CCDS297061Mm106chr19.fa	38	244	231.1315789473684	38	0	4	0	0	99	99
CCDS269781Mm106chr14.fa	38	468	446.7894736842105	38	0	2	41	0	130	129
CCDS195221Mm106chr5.fa	38	105	94.28947368421052	32	3	6	0	0	105	104
CCDS286411Mm106chr17.fa	38	707	687.2631578947369	38	0	0	162	0	128	124
CCDS495781Mm106chr15.fa	38	1412	1226.421052631579	38	0	2	107	0	743	657
CCDS194721Mm106chr5.fa	38	270	255.68421052631578	38	0	2	51	0	90	90
CCDS253011Mm106chr11.fa	38	214	186.07894736842104	38	0	9	24	0	127	127
CCDS248081Mm106chr11.fa	38	317	290.39473684210526	38	0	2	17	0	142	142
CCDS358351Mm106chr10.fa	38	361	321.1842105263158	38	0	7	20	0	210	209
CCDS384811Mm106chr3.fa	38	99	79.05263157894737	36	1	14	0	0	99	99
CCDS374751Mm106chr17.fa	38	212	205.55263157894737	38	0	1	30	0	38	38
CCDS191071Mm106chr5.fa	38	446	378.6578947368421	38	0	13	9	0	345	338
CCDS526151Mm106chr8.fa	38	87	78.73684210526316	36	1	5	12	0	60	60
CCDS255481Mm106chr11.fa	38	201	172.55263157894737	38	0	9	0	0	163	162
CCDS264301Mm106chr13.fa	38	47	40.55263157894737	27	3	5	0	1	47	47
CCDS304751Mm106chrX.fa	38	373	327.0	38	0	10	0	0	213	213
CCDS514101Mm106chr5.fa	38	31	30.973684210526315	14	7	0	15	0	0	0
CCDS513041Mm106chr4.fa	38	342	296.92105263157896	38	0	7	49	0	176	172
CCDS527781Mm106chr9.fa	38	39	27.473684210526315	33	1	18	0	0	39	39
CCDS491951Mm106chr12.fa	38	355	321.13157894736844	38	0	5	13	0	260	260
CCDS512541Mm106chr4.fa	38	148	128.3684210526316	38	0	7	0	0	85	76
CCDS360691Mm106chr10.fa	38	470	390.7894736842105	38	0	10	35	0	244	212
CCDS160571Mm106chr2.fa	38	514	475.44736842105266	38	0	5	0	0	268	264
CCDS164721Mm106chr2.fa	38	162	139.76315789473685	38	0	6	30	0	74	60
CCDS217911Mm106chr7.fa	38	135	132.07894736842104	38	0	1	20	0	27	27
CCDS402022Mm106chr7.fa	38	737	661.7368421052631	38	0	1	91	0	458	458
CCDS258701Mm106chr12.fa	38	1027	920.2894736842105	38	0	6	87	0	679	668
CCDS567341Mm106chr10.fa	38	126	119.47368421052632	34	2	2	30	0	47	47
CCDS274301Mm106chr15.fa	38	169	136.92105263157896	38	0	15	0	0	149	147
CCDS229211Mm106chr9.fa	38	254	224.76315789473685	38	0	8	13	0	170	170
CCDS382781Mm106chr2.fa	38	47	40.026315789473685	34	2	8	0	0	47	47
CCDS518181Mm106chr6.fa	38	433	264.0263157894737	36	1	35	0	0	433	293
CCDS238971Mm106chr10.fa	38	892	843.9736842105264	38	0	1	169	0	259	258
CCDS386931Mm106chr4.fa	38	1538	1416.7631578947369	38	0	0	232	0	777	777
CCDS266781Mm106chr13.fa	38	361	326.42105263157896	38	0	2	14	0	251	250
CCDS404221Mm106chr8.fa	38	512	423.5263157894737	38	0	10	1	0	390	368
CCDS280001Mm106chr16.fa	38	481	468.63157894736844	38	0	1	97	0	86	84
CCDS257151Mm106chr11.fa	38	544	475.5	38	0	4	33	0	308	307
CCDS407131Mm106chr9.fa	38	213	169.1578947368421	38	0	18	11	0	193	193
CCDS276781Mm106chr15.fa	38	198	168.44736842105263	38	0	12	2	0	152	152
CCDS406431Mm106chr9.fa	38	26	17.894736842105264	23	3	13	0	0	26	26
CCDS211551Mm106chr7.fa	38	538	509.36842105263156	38	0	0	51	0	209	208
CCDS160401Mm106chr2.fa	38	109	87.05263157894737	38	0	16	0	0	57	54
CCDS219081Mm106chr7.fa	38	285	231.44736842105263	38	0	11	21	0	230	230
CCDS248861Mm106chr11.fa	38	286	200.26315789473685	38	0	20	0	1	286	282
CCDS248931Mm106chr11.fa	38	63	55.73684210526316	36	1	7	0	0	43	43
CCDS305321Mm106chrX.fa	38	53	43.5	22	5	8	0	0	53	53
CCDS149981Mm106chr1.fa	38	354	320.5	38	0	3	41	0	159	153
CCDS197691Mm106chr5.fa	38	73	70.8157894736842	33	2	2	16	0	15	15
CCDS300471Mm106chrX.fa	38	111	95.44736842105263	38	0	9	0	0	103	102
CCDS247892Mm106chr11.fa	38	53	45.05263157894737	34	1	6	0	0	53	53
CCDS224891Mm106chr8.fa	38	458	405.2894736842105	38	0	5	31	0	254	252
CCDS229361Mm106chr9.fa	38	296	242.57894736842104	38	0	12	34	0	197	193
CCDS199801Mm106chr6.fa	38	171	147.73684210526315	38	0	8	0	0	133	133
CCDS369321Mm106chr14.fa	38	706	637.4736842105264	38	0	2	81	0	280	280
CCDS369271Mm106chr14.fa	38	309	268.3421052631579	38	0	9	0	0	293	293
CCDS217861Mm106chr7.fa	38	481	455.0	38	0	1	85	0	190	189
CCDS293622Mm106chr18.fa	38	1572	1451.0526315789473	38	0	1	248	0	289	206
CCDS299681Mm106chrX.fa	38	232	199.8684210526316	38	0	9	7	0	146	140
CCDS284871Mm106chr17.fa	38	299	242.78947368421052	38	0	14	0	0	241	238
CCDS404351Mm106chr8.fa	38	29	21.763157894736842	26	3	12	0	0	29	29
CCDS227381Mm106chr8.fa	38	134	118.34210526315789	38	0	7	9	0	102	102
CCDS574681Mm106chr6.fa	38	258	248.28947368421052	38	0	2	49	0	120	120
CCDS378172Mm106chr18.fa	38	187	175.05263157894737	38	0	1	0	0	31	31
CCDS214371Mm106chr7.fa	38	528	490.7368421052632	38	0	4	95	0	189	189
CCDS182632Mm106chr4.fa	38	150	144.44736842105263	38	0	1	26	0	25	24
CCDS166841Mm106chr2.fa	38	268	230.89473684210526	38	0	9	10	0	149	148
CCDS210121Mm106chr7.fa	38	77	66.86842105263158	36	1	9	8	0	42	42
CCDS211421Mm106chr7.fa	38	44	29.94736842105263	33	1	24	0	0	44	44
CCDS407041Mm106chr9.fa	38	1097	1020.1578947368421	38	0	7	81	0	784	781
CCDS195881Mm106chr5.fa	38	103	84.0	35	1	12	0	0	103	103
CCDS406541Mm106chr9.fa	38	254	213.76315789473685	38	0	10	2	0	205	205
CCDS372261Mm106chr15.fa	38	50	49.81578947368421	17	2	0	30	0	0	0
CCDS377181Mm106chr18.fa	38	411	387.36842105263156	38	0	2	23	0	116	114
CCDS225641Mm106chr8.fa	38	154	140.55263157894737	38	0	6	0	0	84	84
CCDS386771Mm106chr3.fa	38	162	149.78947368421052	38	0	4	17	0	79	79
CCDS165881Mm106chr2.fa	38	340	333.39473684210526	38	0	1	64	0	22	20
CCDS357961Mm106chr1.fa	38	629	464.2368421052632	34	1	20	0	1	629	621
CCDS289361Mm106chr17.fa	38	615	574.8947368421053	38	0	1	37	0	277	277
CCDS289231Mm106chr17.fa	38	430	386.57894736842104	38	0	2	44	0	262	261
CCDS293811Mm106chr18.fa	38	377	343.6842105263158	38	0	8	0	0	334	334
CCDS571891Mm106chr2.fa	38	24	16.94736842105263	21	5	13	0	0	24	23
CCDS510511Mm106chr3.fa	38	288	240.26315789473685	38	0	10	52	0	173	161
CCDS149251Mm106chr1.fa	38	52	50.26315789473684	34	2	1	6	0	14	14
CCDS511011Mm106chr3.fa	38	157	136.05263157894737	38	0	8	0	0	103	103
CCDS148751Mm106chr1.fa	38	226	178.57894736842104	38	0	21	0	0	115	106
CCDS298641Mm106chr19.fa	38	207	201.3684210526316	38	0	0	73	0	41	41
CCDS488252Mm106chr11.fa	38	1175	1065.7631578947369	38	0	1	150	0	606	606
CCDS366321Mm106chr13.fa	38	144	115.65789473684211	38	0	14	0	0	127	127
CCDS279931Mm106chr16.fa	38	245	217.31578947368422	38	0	6	18	0	129	127
CCDS194651Mm106chr5.fa	38	84	78.05263157894737	36	1	6	18	0	34	34
CCDS298711Mm106chr19.fa	38	184	153.81578947368422	38	0	12	0	0	184	184
CCDS191101Mm106chr5.fa	38	263	238.92105263157896	38	0	6	19	0	101	101
CCDS482621Mm106chr1.fa	38	105	93.10526315789474	38	0	9	0	0	55	55
CCDS245371Mm106chr11.fa	38	153	139.92105263157896	38	0	5	11	0	109	109
CCDS404881Mm106chr8.fa	38	440	414.44736842105266	38	0	2	50	0	156	153
CCDS526021Mm106chr8.fa	38	91	81.55263157894737	38	0	3	0	0	52	52
CCDS355771Mm106chr1.fa	38	432	388.2894736842105	38	0	6	0	0	251	242
CCDS167691Mm106chr2.fa	38	142	136.73684210526315	34	1	4	22	0	56	56
CCDS384961Mm106chr3.fa	38	268	220.8684210526316	38	0	12	14	2	192	187
CCDS166391Mm106chr2.fa	38	1177	1052.342105263158	38	0	3	94	0	783	766
CCDS178101Mm106chr3.fa	38	773	706.8947368421053	38	0	0	97	0	288	281
CCDS851641Mm106chr6.fa	38	180	123.5	34	1	19	0	0	180	171
CCDS200081Mm106chr6.fa	38	689	637.9473684210526	38	0	4	20	0	394	391
CCDS232571Mm106chr9.fa	38	588	566.7105263157895	38	0	0	175	0	105	105
CCDS496261Mm106chr15.fa	38	1210	1016.1052631578947	38	0	12	86	0	925	923
CCDS233071Mm106chr9.fa	38	61	52.71052631578947	38	0	9	0	0	61	61
CCDS494661Mm106chr14.fa	38	163	157.60526315789474	38	0	2	38	0	44	44
CCDS296051Mm106chr19.fa	38	46	45.73684210526316	33	1	0	5	0	2	2
CCDS209921Mm106chr7.fa	38	42	41.973684210526315	33	2	0	13	0	0	0
CCDS296101Mm106chr19.fa	38	210	185.60526315789474	36	1	5	0	0	210	210
CCDS252021Mm106chr11.fa	38	347	313.4736842105263	38	0	6	17	12	210	210
CCDS394181Mm106chr6.fa	38	74	69.10526315789474	34	2	4	19	0	32	32
CCDS252171Mm106chr11.fa	38	423	399.7894736842105	38	0	0	76	0	113	113
CCDS395481Mm106chr6.fa	38	136	117.23684210526316	38	0	10	0	0	104	104
CCDS215022Mm106chr7.fa	38	30	23.07894736842105	23	4	9	0	0	30	30
CCDS505831Mm106chr2.fa	38	929	881.7894736842105	38	0	1	94	1	294	293
CCDS234931Mm106chr9.fa	38	375	329.7105263157895	38	0	6	29	0	251	250
CCDS151481Mm106chr1.fa	38	613	571.3421052631579	38	0	0	99	0	296	295
CCDS786931Mm106chr1.fa	38	452	403.36842105263156	38	0	6	0	0	415	414
CCDS278821Mm106chr15.fa	38	392	366.3157894736842	38	0	3	26	0	179	179
CCDS278971Mm106chr15.fa	38	263	261.2368421052632	30	3	0	174	0	9	9
CCDS400911Mm106chr7.fa	38	264	242.92105263157896	38	0	3	34	0	129	126
CCDS375761Mm106chr17.fa	38	185	150.39473684210526	38	0	13	0	0	169	165
CCDS359361Mm106chr10.fa	38	81	74.39473684210526	36	1	4	0	0	50	50
CCDS359231Mm106chr10.fa	38	454	382.13157894736844	38	0	12	0	0	417	417
CCDS187731Mm106chr4.fa	38	345	303.7368421052632	38	0	6	40	0	204	200
CCDS186231Mm106chr4.fa	38	122	107.8157894736842	38	0	8	2	0	66	66
CCDS397291Mm106chr7.fa	38	87	76.15789473684211	38	0	10	0	0	87	87
CCDS153141Mm106chr1.fa	38	285	269.94736842105266	38	0	0	53	0	89	89
CCDS265261Mm106chr13.fa	38	358	345.36842105263156	38	0	1	55	0	56	56
CCDS396441Mm106chr6.fa	38	151	135.89473684210526	38	0	6	3	0	102	101
CCDS265331Mm106chr13.fa	38	101	85.21052631578948	38	0	10	23	0	48	48
CCDS204901Mm106chr6.fa	38	465	446.7368421052632	38	0	0	69	0	188	188
CCDS193942Mm106chr5.fa	38	86	53.68421052631579	34	1	28	0	0	86	70
CCDS177731Mm106chr3.fa	38	678	626.5263157894736	38	0	0	107	0	293	293
CCDS503021Mm106chr18.fa	38	356	302.2631578947368	38	0	11	47	0	182	179
CCDS171371Mm106chr2.fa	38	201	180.6578947368421	38	0	5	11	0	139	138
CCDS158881Mm106chr2.fa	38	165	141.02631578947367	38	0	7	1	0	138	138
CCDS173561Mm106chr3.fa	38	281	262.07894736842104	38	0	5	83	0	116	116
CCDS393561Mm106chr5.fa	38	207	191.8684210526316	38	0	1	38	0	73	73
CCDS392061Mm106chr5.fa	38	58	51.44736842105263	32	2	6	0	0	58	58
CCDS290441Mm106chr18.fa	38	115	98.52631578947368	38	0	9	0	0	115	115
CCDS524621Mm106chr7.fa	38	840	732.4736842105264	38	0	5	96	0	453	434
CCDS275261Mm106chr15.fa	38	69	65.94736842105263	38	0	1	9	0	16	16
CCDS259731Mm106chr12.fa	38	97	97.0	29	2	0	40	0	0	0
CCDS259661Mm106chr12.fa	38	97	95.0	38	0	1	9	0	14	14
CCDS239811Mm106chr10.fa	38	203	151.0	38	0	18	0	0	203	197
CCDS379711Mm106chr19.fa	38	525	459.8157894736842	38	0	1	41	0	231	218
CCDS239941Mm106chr10.fa	38	199	165.07894736842104	38	0	13	0	3	173	170
CCDS361771Mm106chr11.fa	38	260	234.18421052631578	38	0	5	12	0	141	132
CCDS361621Mm106chr11.fa	38	300	251.02631578947367	38	0	12	21	1	203	200
CCDS195502Mm106chr5.fa	38	457	373.7894736842105	38	0	11	0	0	340	326
CCDS281031Mm106chr16.fa	38	435	357.7631578947368	36	1	10	0	1	435	428
CCDS397941Mm106chr7.fa	38	279	251.78947368421052	38	0	5	23	0	150	149
CCDS154801Mm106chr1.fa	38	131	107.8157894736842	38	0	12	0	0	131	131
CCDS189401Mm106chr4.fa	38	97	71.86842105263158	38	0	18	0	0	97	92
CCDS576351Mm106chr8.fa	38	1837	1709.8947368421052	38	0	2	60	1	1091	1091
CCDS188101Mm106chr4.fa	38	192	187.92105263157896	38	0	2	27	0	46	46
CCDS508811Mm106chr3.fa	38	353	304.94736842105266	38	0	10	18	0	233	232
CCDS373221Mm106chr16.fa	38	749	556.921052631579	38	0	33	69	0	401	253
CCDS175921Mm106chr3.fa	38	596	590.0	38	0	1	134	0	18	18
CCDS206711Mm106chr6.fa	38	430	386.8421052631579	38	0	5	30	0	247	245
CCDS373371Mm106chr16.fa	38	635	534.7631578947369	38	0	12	52	0	401	393
CCDS522411Mm106chr7.fa	38	246	192.71052631578948	38	0	14	0	0	207	198
CCDS296841Mm106chr19.fa	38	208	186.44736842105263	38	0	10	0	0	208	207
CCDS296911Mm106chr19.fa	38	1762	1576.4473684210527	38	0	3	168	0	1036	1029
CCDS523111Mm106chr7.fa	38	1476	1455.8684210526317	38	0	0	630	0	96	94
CCDS206961Mm106chr6.fa	38	419	379.1842105263158	38	0	3	0	0	285	284
CCDS174251Mm106chr3.fa	38	266	258.3157894736842	38	0	2	20	0	71	71
CCDS394421Mm106chr6.fa	38	245	210.5	38	0	8	0	0	245	243
CCDS150421Mm106chr1.fa	38	331	249.05263157894737	38	0	20	25	0	173	172
CCDS151121Mm106chr1.fa	38	175	158.94736842105263	38	0	4	23	0	135	135
CCDS235991Mm106chr9.fa	38	712	644.7894736842105	38	0	4	123	0	292	277
CCDS168352Mm106chr2.fa	38	210	198.02631578947367	36	1	2	0	0	210	210
CCDS187291Mm106chr4.fa	38	344	321.57894736842104	38	0	1	46	0	125	125
CCDS388352Mm106chr4.fa	38	342	289.6578947368421	38	0	11	0	0	318	317
CCDS186791Mm106chr4.fa	38	24	17.42105263157895	26	2	12	0	0	24	24
CCDS154671Mm106chr1.fa	38	485	432.2894736842105	38	0	6	0	0	415	411
CCDS179541Mm106chr4.fa	38	194	188.89473684210526	38	0	1	28	0	45	45
CCDS391501Mm106chr5.fa	38	842	773.5526315789474	38	0	2	49	0	444	443
CCDS240271Mm106chr10.fa	38	310	288.4736842105263	38	0	6	37	0	192	192
CCDS410501Mm106chrX.fa	38	185	156.1315789473684	38	0	11	0	0	146	146
CCDS184981Mm106chr4.fa	38	237	217.81578947368422	38	0	7	42	0	147	147
CCDS411001Mm106chrX.fa	38	1215	1096.4473684210527	38	0	4	121	0	729	723
CCDS201021Mm106chr6.fa	38	499	393.05263157894734	38	0	18	0	0	487	470
CCDS204771Mm106chr6.fa	38	158	124.0	38	0	16	18	0	127	122
CCDS198882Mm106chr5.fa	38	511	437.3157894736842	38	0	8	7	0	477	475
CCDS205271Mm106chr6.fa	38	236	221.6578947368421	38	0	6	40	0	141	140
CCDS278031Mm106chr15.fa	38	30	29.894736842105264	12	4	0	11	0	0	0
CCDS208981Mm106chr7.fa	38	67	48.078947368421055	36	1	21	0	0	67	67
CCDS278161Mm106chr15.fa	38	230	183.44736842105263	38	0	18	0	0	186	174
CCDS252831Mm106chr11.fa	38	157	140.52631578947367	38	0	6	0	0	134	134
CCDS252961Mm106chr11.fa	38	265	236.55263157894737	38	0	3	0	0	265	259
CCDS273052Mm106chr14.fa	38	262	216.8684210526316	38	0	10	0	0	262	253
CCDS187941Mm106chr4.fa	38	368	294.5	38	0	16	0	0	319	299
CCDS231011Mm106chr9.fa	38	424	394.2894736842105	38	0	2	92	0	184	184
CCDS401261Mm106chr7.fa	38	133	108.44736842105263	36	1	11	0	0	133	133
CCDS505641Mm106chr2.fa	38	114	103.5	38	0	5	10	0	53	53
CCDS234741Mm106chr9.fa	38	335	281.3421052631579	38	0	14	15	0	264	264
CCDS235241Mm106chr9.fa	38	117	110.3157894736842	38	0	4	14	0	41	41
CCDS176791Mm106chr3.fa	38	508	432.94736842105266	38	0	7	0	0	484	482
CCDS209751Mm106chr7.fa	38	643	324.2631578947368	30	1	34	0	0	643	422
CCDS181501Mm106chr4.fa	38	31	27.842105263157894	28	3	5	0	0	31	31
CCDS246731Mm106chr11.fa	38	718	611.7631578947369	38	0	10	31	0	536	533
CCDS281821Mm106chr16.fa	38	72	62.05263157894737	36	1	11	0	0	72	72
CCDS184251Mm106chr4.fa	38	153	126.1842105263158	38	0	14	0	0	153	153
CCDS256821Mm106chr11.fa	38	688	578.2894736842105	38	0	11	51	0	418	408
CCDS500751Mm106chr17.fa	38	297	238.0	38	0	12	0	3	273	265
CCDS524381Mm106chr7.fa	38	107	91.34210526315789	38	0	8	8	0	81	81
CCDS239151Mm106chr10.fa	38	630	537.1842105263158	38	0	10	57	0	403	401
CCDS382351Mm106chr2.fa	38	312	288.1578947368421	38	0	0	28	0	152	152
CCDS518551Mm106chr6.fa	38	1078	999.1842105263158	38	0	0	163	0	473	468
CCDS384711Mm106chr3.fa	38	395	342.4736842105263	38	0	7	22	1	253	251
CCDS295411Mm106chr19.fa	38	327	268.63157894736844	38	0	14	14	0	245	243
CCDS289412Mm106chr17.fa	38	481	386.1842105263158	38	0	13	0	3	481	468
CCDS237611Mm106chr10.fa	38	210	175.76315789473685	38	0	13	13	0	158	157
CCDS270361Mm106chr14.fa	38	151	109.21052631578948	34	1	16	0	0	151	149
CCDS482851Mm106chr1.fa	38	1174	1123.2631578947369	38	0	0	232	0	320	320
CCDS226321Mm106chr8.fa	38	140	106.84210526315789	38	0	14	0	0	140	128
CCDS194821Mm106chr5.fa	38	166	152.18421052631578	38	0	5	19	0	87	87
CCDS248071Mm106chr11.fa	38	353	313.2368421052632	38	0	6	13	0	224	224
CCDS248121Mm106chr11.fa	38	169	131.23684210526315	38	0	18	0	0	152	152
CCDS168501Mm106chr2.fa	38	38	29.55263157894737	29	2	11	0	0	38	38
CCDS211181Mm106chr7.fa	38	266	234.76315789473685	38	0	7	11	0	203	202
CCDS527351Mm106chr9.fa	38	307	271.89473684210526	38	0	8	12	0	149	146
CCDS513491Mm106chr4.fa	38	607	514.2631578947369	38	0	9	23	0	467	458
CCDS197331Mm106chr5.fa	38	46	40.81578947368421	19	4	5	0	0	46	46
CCDS148921Mm106chr1.fa	38	134	123.63157894736842	38	0	6	22	0	46	45
CCDS376271Mm106chr17.fa	38	362	308.36842105263156	38	0	13	4	0	279	277
CCDS219521Mm106chr7.fa	38	205	175.07894736842104	38	0	12	8	0	167	167
CCDS376321Mm106chr17.fa	38	234	180.94736842105263	38	0	19	0	0	234	233
CCDS269621Mm106chr14.fa	38	190	173.97368421052633	38	0	6	22	0	90	90
CCDS233382Mm106chr9.fa	38	889	828.3947368421053	38	0	1	95	0	284	281
CCDS269771Mm106chr14.fa	38	644	589.9473684210526	38	0	2	15	0	254	247
CCDS381841Mm106chr2.fa	38	224	201.57894736842104	38	0	3	18	0	118	116
CCDS356211Mm106chr1.fa	38	245	215.73684210526315	38	0	5	0	0	152	150
CCDS257861Mm106chr12.fa	38	245	223.97368421052633	38	0	3	23	0	120	120
CCDS357711Mm106chr1.fa	38	59	45.421052631578945	31	2	12	0	0	59	59
CCDS251531Mm106chr11.fa	38	574	454.10526315789474	38	0	15	0	0	448	446
CCDS225831Mm106chr8.fa	38	385	309.2368421052632	38	0	18	9	0	325	321
CCDS525541Mm106chr8.fa	38	54	52.78947368421053	27	4	0	11	0	10	10
CCDS193161Mm106chr5.fa	38	142	130.8421052631579	36	1	5	62	0	63	63
CCDS204122Mm106chr6.fa	38	404	389.2368421052632	38	0	0	156	0	86	83
CCDS488521Mm106chr11.fa	38	419	372.8421052631579	38	0	3	0	0	292	290
CCDS192461Mm106chr5.fa	38	377	336.05263157894734	38	0	6	37	0	229	226
CCDS284131Mm106chr17.fa	38	94	72.8157894736842	34	1	13	0	0	94	94
CCDS276621Mm106chr15.fa	38	80	71.86842105263158	38	0	6	0	0	41	40
CCDS276771Mm106chr15.fa	38	155	136.05263157894737	38	0	8	19	0	81	80
CCDS382881Mm106chr2.fa	38	204	155.44736842105263	38	0	17	0	3	204	203
CCDS238981Mm106chr10.fa	38	488	460.4736842105263	38	0	1	90	0	159	157
CCDS166631Mm106chr2.fa	38	154	141.10526315789474	38	0	4	0	0	57	57
CCDS303111Mm106chrX.fa	38	45	41.23684210526316	24	2	5	0	0	30	30
CCDS482381Mm106chr1.fa	38	825	771.9736842105264	38	0	0	139	0	337	333
CCDS527081Mm106chr8.fa	38	1565	1369.3157894736842	38	0	5	75	0	935	918
CCDS266771Mm106chr13.fa	38	30	26.657894736842106	25	4	7	0	0	21	21
CCDS266621Mm106chr13.fa	38	127	123.36842105263158	36	1	1	0	0	5	5
CCDS526581Mm106chr8.fa	38	87	82.73684210526316	34	1	3	0	0	68	68
CCDS838431Mm106chr11.fa	38	45	42.76315789473684	20	3	3	0	0	17	17
CCDS199671Mm106chr6.fa	38	517	467.63157894736844	38	0	2	72	0	243	231
CCDS217611Mm106chr7.fa	38	501	473.2368421052632	38	0	1	138	1	123	115
CCDS381391Mm106chr2.fa	38	947	860.8684210526316	38	0	1	77	0	431	426
CCDS291481Mm106chr18.fa	38	342	320.0	38	0	4	36	0	155	155
CCDS380691Mm106chr2.fa	38	201	155.52631578947367	38	0	17	10	0	168	168
CCDS529061Mm106chr9.fa	38	165	154.71052631578948	38	0	0	27	0	46	46
CCDS255471Mm106chr11.fa	38	144	129.23684210526315	38	0	4	0	0	128	128
CCDS402161Mm106chr8.fa	38	472	386.4736842105263	38	0	13	47	0	335	327
CCDS255521Mm106chr11.fa	38	296	238.6315789473684	38	0	13	0	0	296	270
CCDS527881Mm106chr9.fa	38	327	283.5	38	0	7	8	0	189	184
CCDS568431Mm106chr12.fa	38	135	108.36842105263158	38	0	14	0	0	113	113
CCDS279071Mm106chr16.fa	38	169	129.94736842105263	38	0	17	0	0	169	168
CCDS568561Mm106chr12.fa	38	336	332.7105263157895	38	0	1	80	0	7	7
CCDS213441Mm106chr7.fa	38	1540	1399.578947368421	38	0	0	168	0	704	701
