target_name,protein_coding,feature_type,chrom,strand,gene_id,gene_start,gene_end,gene_length,transcript_id,transcript_start,transcript_end,transcript_length,protein_id,protein_start,protein_end,protein_length,exon_id,exon_no,exon_start,exon_end,exon_length,matching_sample_count,rat_exon_id
chr1_trid-ENSMUST00000027381_exid-ENSMUSE00001226945,TRUE,CDS,1,-,ENSMUSG00000026189,72259167,72284314,25147,ENSMUST00000027381,72259172,72284314,25142,ENSMUSP00000027381,72259351,72284213,24862,ENSMUSE00001226945,6,72267407,72267517,110,169,ENSRNOE00000537086
chr1_trid-ENSMUST00000027381_exid-ENSMUSE00001231482,TRUE,CDS,1,-,ENSMUSG00000026189,72259167,72284314,25147,ENSMUST00000027381,72259172,72284314,25142,ENSMUSP00000027381,72259351,72284213,24862,ENSMUSE00001231482,8,72259351,72259433,82,96,NA
chr1_trid-ENSMUST00000027381_exid-ENSMUSE00001300142,TRUE,CDS,1,-,ENSMUSG00000026189,72259167,72284314,25147,ENSMUST00000027381,72259172,72284314,25142,ENSMUSP00000027381,72259351,72284213,24862,ENSMUSE00001300142,4,72274886,72274967,81,27,NA
chr1_trid-ENSMUST00000027381_exid-ENSMUSE00001304933,TRUE,CDS,1,-,ENSMUSG00000026189,72259167,72284314,25147,ENSMUST00000027381,72259172,72284314,25142,ENSMUSP00000027381,72259351,72284213,24862,ENSMUSE00001304933,5,72270277,72270373,96,27,ENSRNOE00000525862
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00000156672,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00000156672,12,71572908,71573036,128,203,ENSRNOE00000149946
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00000156682,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00000156682,14,71576617,71576799,182,176,ENSRNOE00000150245
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00000156683,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00000156683,15,71577786,71577941,155,176,ENSRNOE00000150377
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00000332438,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00000332438,1,71557256,71557274,18,106,NA
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00000425005,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00000425005,16,71578552,71578668,116,153,NA
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00000463575,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00000463575,13,71576041,71576133,92,193,ENSRNOE00000150093
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001210329,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001210329,11,71570840,71570929,89,207,ENSRNOE00000149766
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001210909,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001210909,3,71559226,71559302,76,185,NA
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001216931,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001216931,4,71560889,71560955,66,80,NA
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001216951,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001216951,7,71564811,71564967,156,200,ENSRNOE00000234072
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001253568,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001253568,5,71563759,71563847,88,183,ENSRNOE00000234092
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001255657,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001255657,6,71564406,71564557,151,200,NA
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001262021,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001262021,2,71557497,71557623,126,189,ENSRNOE00000234115
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001273802,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001273802,10,71569840,71569925,85,186,ENSRNOE00000234049
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001308090,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001308090,9,71568963,71569070,107,194,ENSRNOE00000234056
chr1_trid-ENSMUST00000027384_exid-ENSMUSE00001312946,TRUE,CDS,1,+,ENSMUSG00000026192,71557150,71579631,22481,ENSMUST00000027384,71557150,71579631,22481,ENSMUSP00000027384,71557259,71578668,21409,ENSMUSE00001312946,8,71567814,71567939,125,177,ENSRNOE00000234064
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156792,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156792,6,71065479,71065651,172,196,ENSRNOE00000145329
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156793,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156793,7,71053613,71053721,108,95,NA
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156794,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156794,9,71046678,71046770,92,53,ENSRNOE00000144197
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156795,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156795,5,71067108,71067188,80,195,ENSRNOE00000145182
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156797,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156797,3,71088109,71088251,142,169,ENSRNOE00000479628
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156798,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156798,2,71089471,71089527,56,51,NA
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156799,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156799,10,71031359,71031456,97,127,ENSRNOE00000144288
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156800,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156800,4,71074543,71075480,937,207,ENSRNOE00000532924
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156801,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156801,1,71102668,71102807,139,113,ENSRNOE00000553615
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000156802,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000156802,8,71047640,71047772,132,73,ENSRNOE00000145463
chr1_trid-ENSMUST00000027393_exid-ENSMUSE00000339024,TRUE,CDS,1,-,ENSMUSG00000026196,71027498,71103146,75648,ENSMUST00000027393,71027498,71103146,75648,ENSMUSP00000027393,71030523,71102804,72281,ENSMUSE00000339024,11,71030523,71030852,329,54,ENSRNOE00000570722
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00000156812,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00000156812,13,75173862,75173919,57,196,ENSRNOE00000181022
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00000156817,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00000156817,16,75172555,75172667,112,204,ENSRNOE00000181221
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00000156821,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00000156821,14,75173545,75173649,104,174,ENSRNOE00000181090
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00000476476,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00000476476,19,75171883,75171988,105,177,ENSRNOE00000357819
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00000487958,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00000487958,15,75172791,75172965,174,206,ENSRNOE00000183220
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00000856063,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00000856063,1,75179570,75180118,548,167,ENSRNOE00000181437
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001230354,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001230354,3,75177922,75178102,180,208,ENSRNOE00000182043
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001233809,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001233809,8,75174973,75175038,65,166,ENSRNOE00000182825
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001239947,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001239947,7,75175508,75175617,109,181,ENSRNOE00000182715
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001239965,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001239965,17,75172266,75172360,94,201,ENSRNOE00000181282
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001248576,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001248576,10,75174478,75174554,76,207,ENSRNOE00000539348
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001256748,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001256748,2,75178931,75179068,137,138,NA
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001258029,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001258029,6,75176090,75176211,121,169,ENSRNOE00000182575
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001272845,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001272845,12,75174139,75174224,85,205,ENSRNOE00000180964
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001277141,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001277141,11,75174326,75174389,63,207,ENSRNOE00000180884
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001290706,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001290706,4,75177665,75177766,101,208,ENSRNOE00000182248
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001298458,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001298458,5,75177303,75177486,183,207,ENSRNOE00000182400
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001311117,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001311117,18,75172114,75172182,68,207,ENSRNOE00000181341
chr1_trid-ENSMUST00000027396_exid-ENSMUSE00001313462,TRUE,CDS,1,-,ENSMUSG00000026198,75171717,75180392,8675,ENSMUST00000027396,75171717,75180392,8675,ENSMUSP00000027396,75171883,75180115,8232,ENSMUSE00001313462,9,75174702,75174827,125,199,NA
chr1_trid-ENSMUST00000027401_exid-ENSMUSE00000156872,TRUE,CDS,1,+,ENSMUSG00000026201,75210838,75215606,4768,ENSMUST00000027401,75210838,75215606,4768,ENSMUSP00000027401,75211332,75213949,2617,ENSMUSE00000156872,5,75212886,75213006,120,204,ENSRNOE00000187904
chr1_trid-ENSMUST00000027401_exid-ENSMUSE00000377813,TRUE,CDS,1,+,ENSMUSG00000026201,75210838,75215606,4768,ENSMUST00000027401,75210838,75215606,4768,ENSMUSP00000027401,75211332,75213949,2617,ENSMUSE00000377813,8,75213814,75213949,135,183,ENSRNOE00000187986
chr1_trid-ENSMUST00000027401_exid-ENSMUSE00000783369,FALSE,exon,1,+,ENSMUSG00000026201,75210838,75215606,4768,ENSMUST00000027401,75210838,75215606,4768,NA,NA,NA,NA,ENSMUSE00000783369,1,75210838,75211052,214,195,ENSRNOE00000187807
chr1_trid-ENSMUST00000027401_exid-ENSMUSE00001237644,TRUE,CDS,1,+,ENSMUSG00000026201,75210838,75215606,4768,ENSMUST00000027401,75210838,75215606,4768,ENSMUSP00000027401,75211332,75213949,2617,ENSMUSE00001237644,3,75211925,75212144,219,153,ENSRNOE00000187868
chr1_trid-ENSMUST00000027401_exid-ENSMUSE00001241542,TRUE,CDS,1,+,ENSMUSG00000026201,75210838,75215606,4768,ENSMUST00000027401,75210838,75215606,4768,ENSMUSP00000027401,75211332,75213949,2617,ENSMUSE00001241542,4,75212600,75212733,133,195,ENSRNOE00000187296
chr1_trid-ENSMUST00000027401_exid-ENSMUSE00001246631,TRUE,CDS,1,+,ENSMUSG00000026201,75210838,75215606,4768,ENSMUST00000027401,75210838,75215606,4768,ENSMUSP00000027401,75211332,75213949,2617,ENSMUSE00001246631,2,75211329,75211414,85,198,ENSRNOE00000187828
chr1_trid-ENSMUST00000027401_exid-ENSMUSE00001274746,TRUE,CDS,1,+,ENSMUSG00000026201,75210838,75215606,4768,ENSMUST00000027401,75210838,75215606,4768,ENSMUSP00000027401,75211332,75213949,2617,ENSMUSE00001274746,7,75213576,75213697,121,195,ENSRNOE00000187701
chr1_trid-ENSMUST00000027401_exid-ENSMUSE00001372232,TRUE,CDS,1,+,ENSMUSG00000026201,75210838,75215606,4768,ENSMUST00000027401,75210838,75215606,4768,ENSMUSP00000027401,75211332,75213949,2617,ENSMUSE00001372232,6,75213133,75213228,95,196,ENSRNOE00000187936
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156885,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156885,16,75252771,75252844,73,191,ENSRNOE00000190592
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156886,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156886,12,75254585,75254649,64,208,ENSRNOE00000190419
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156888,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156888,15,75253012,75253159,147,207,ENSRNOE00000190557
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156890,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156890,9,75255627,75255901,274,112,ENSRNOE00000191222
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156891,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156891,21,75248102,75248166,64,190,ENSRNOE00000190809
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156892,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156892,13,75253923,75254141,218,207,ENSRNOE00000190473
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156895,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156895,20,75248726,75248779,53,109,ENSRNOE00000190764
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156896,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156896,18,75252256,75252375,119,205,ENSRNOE00000190678
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000156899,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000156899,14,75253260,75253460,200,206,ENSRNOE00000190517
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000267213,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000267213,22,75247837,75247910,73,201,ENSRNOE00000190855
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000267296,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000267296,11,75254779,75254858,79,208,ENSRNOE00000191313
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000267306,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000267306,10,75255125,75255211,86,122,NA
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000267362,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000267362,4,75260571,75260667,96,157,NA
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000267368,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000267368,3,75262027,75262140,113,198,ENSRNOE00000191000
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000267374,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000267374,2,75262323,75262373,50,190,ENSRNOE00000190969
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000383142,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000383142,23,75247552,75247620,68,48,ENSRNOE00000190898
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000483416,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000483416,7,75257293,75257424,131,176,NA
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000543658,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000543658,19,75251751,75251917,166,204,ENSRNOE00000190720
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000543662,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000543662,17,75252468,75252545,77,207,ENSRNOE00000190627
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000629567,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000629567,8,75256843,75256880,37,NA,NA
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000629568,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000629568,6,75257945,75258296,351,206,ENSRNOE00000191122
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00000629569,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00000629569,5,75258379,75258637,258,189,ENSRNOE00000191078
chr1_trid-ENSMUST00000027404_exid-ENSMUSE00001326161,TRUE,CDS,1,-,ENSMUSG00000026204,75247027,75264502,17475,ENSMUST00000027404,75247027,75264213,17186,ENSMUSP00000027404,75247552,75264124,16572,ENSMUSE00001326161,1,75264004,75264127,123,42,ENSRNOE00000190938
chr1_trid-ENSMUST00000027405_exid-ENSMUSE00000156900,TRUE,CDS,1,-,ENSMUSG00000026205,75125541,75133890,8349,ENSMUST00000027405,75125541,75133890,8349,ENSMUSP00000027405,75125732,75133852,8120,ENSMUSE00000156900,10,75128473,75128640,167,193,ENSRNOE00000176546
chr1_trid-ENSMUST00000027405_exid-ENSMUSE00000156901,TRUE,CDS,1,-,ENSMUSG00000026205,75125541,75133890,8349,ENSMUST00000027405,75125541,75133890,8349,ENSMUSP00000027405,75125732,75133852,8120,ENSMUSE00000156901,11,75126342,75126437,95,198,ENSRNOE00000176606
chr1_trid-ENSMUST00000027405_exid-ENSMUSE00000156902,TRUE,CDS,1,-,ENSMUSG00000026205,75125541,75133890,8349,ENSMUST00000027405,75125541,75133890,8349,ENSMUSP00000027405,75125732,75133852,8120,ENSMUSE00000156902,6,75132152,75132272,120,74,NA
