# HyPhy output parser
# PYTHON VERSION: 3.9.4
# Script call:    /home/gt156213e/bin/hyphy-interface/hyphy_to_csv.py -i full-coding-fel-pared/ -m fel -o full-coding-fel-pared.csv --overwrite
# Runtime:        02/07/2022 12:54:16
# ----------------
# IO OPTIONS
# Input directory:       full-coding-fel-pared/
# Hyphy model:           fel
# Output file:           full-coding-fel-pared.csv
# --overwrite set:       Overwriting previous output file.
# ----------------
# 02.07.2022 | 12:54:16 Begin parsing Hyphy output...
# Initial alpha      : 0.01
# Total sites tested : 3606027
# Adjusted alpha     : 2.7731350874522015e-09
file,num.sites,num.sites.alpha.ne.beta,num.sites.ps
ENSMUSP00000152272-mafft-cds.filter.json,98,77,0
ENSMUSP00000152444-mafft-cds.filter.json,554,367,0
ENSMUSP00000152290-mafft-cds.filter.json,31,24,0
ENSMUSP00000152430-mafft-cds.filter.json,162,130,0
ENSMUSP00000152876-mafft-cds.filter.json,166,114,1
ENSMUSP00000152378-mafft-cds.filter.json,546,367,0
ENSMUSP00000152282-mafft-cds.filter.json,414,242,0
ENSMUSP00000152280-mafft-cds.filter.json,170,138,1
ENSMUSP00000152732-mafft-cds.filter.json,24,20,0
ENSMUSP00000152766-mafft-cds.filter.json,35,28,0
ENSMUSP00000152784-mafft-cds.filter.json,186,145,0
ENSMUSP00000152158-mafft-cds.filter.json,136,114,1
ENSMUSP00000152473-mafft-cds.filter.json,273,195,0
ENSMUSP00000152284-mafft-cds.filter.json,248,195,5
ENSMUSP00000152599-mafft-cds.filter.json,157,133,0
ENSMUSP00000152115-mafft-cds.filter.json,172,146,1
ENSMUSP00000152727-mafft-cds.filter.json,608,432,3
ENSMUSP00000152104-mafft-cds.filter.json,1920,1411,16
ENSMUSP00000152220-mafft-cds.filter.json,152,105,2
ENSMUSP00000152493-mafft-cds.filter.json,132,116,0
ENSMUSP00000152501-mafft-cds.filter.json,531,361,0
ENSMUSP00000152336-mafft-cds.filter.json,364,297,1
ENSMUSP00000152112-mafft-cds.filter.json,829,611,3
ENSMUSP00000152602-mafft-cds.filter.json,446,339,3
ENSMUSP00000152201-mafft-cds.filter.json,905,744,15
ENSMUSP00000152677-mafft-cds.filter.json,63,42,0
ENSMUSP00000152079-mafft-cds.filter.json,108,73,0
ENSMUSP00000152792-mafft-cds.filter.json,59,37,0
ENSMUSP00000152772-mafft-cds.filter.json,161,104,0
ENSMUSP00000152337-mafft-cds.filter.json,445,375,1
ENSMUSP00000152165-mafft-cds.filter.json,65,59,1
ENSMUSP00000152564-mafft-cds.filter.json,661,476,0
ENSMUSP00000152709-mafft-cds.filter.json,1497,1096,24
ENSMUSP00000152320-mafft-cds.filter.json,57,17,0
ENSMUSP00000152439-mafft-cds.filter.json,466,300,1
ENSMUSP00000152426-mafft-cds.filter.json,627,391,0
ENSMUSP00000156312-mafft-cds.filter.json,121,77,0
ENSMUSP00000159076-mafft-cds.filter.json,462,335,0
ENSMUSP00000000260-mafft-cds.filter.json,247,172,0
ENSMUSP00000001583-mafft-cds.filter.json,390,294,0
ENSMUSP00000001757-mafft-cds.filter.json,99,88,0
ENSMUSP00000002883-mafft-cds.filter.json,343,241,0
ENSMUSP00000004094-mafft-cds.filter.json,268,121,0
ENSMUSP00000004453-mafft-cds.filter.json,122,90,0
ENSMUSP00000006341-mafft-cds.filter.json,419,347,0
ENSMUSP00000005452-mafft-cds.filter.json,735,626,3
ENSMUSP00000005532-mafft-cds.filter.json,836,687,7
ENSMUSP00000006786-mafft-cds.filter.json,362,285,0
ENSMUSP00000006893-mafft-cds.filter.json,650,551,0
ENSMUSP00000006898-mafft-cds.filter.json,189,158,0
ENSMUSP00000006900-mafft-cds.filter.json,78,55,0
ENSMUSP00000006991-mafft-cds.filter.json,446,359,4
ENSMUSP00000009003-mafft-cds.filter.json,205,134,0
ENSMUSP00000015816-mafft-cds.filter.json,34,32,0
ENSMUSP00000015540-mafft-cds.filter.json,35,30,0
ENSMUSP00000015941-mafft-cds.filter.json,229,211,11
ENSMUSP00000016081-mafft-cds.filter.json,269,187,0
ENSMUSP00000017184-mafft-cds.filter.json,192,163,4
ENSMUSP00000017900-mafft-cds.filter.json,953,762,14
ENSMUSP00000021572-mafft-cds.filter.json,298,169,0
ENSMUSP00000021628-mafft-cds.filter.json,273,252,0
ENSMUSP00000021635-mafft-cds.filter.json,280,230,0
ENSMUSP00000021734-mafft-cds.filter.json,33,24,0
ENSMUSP00000021738-mafft-cds.filter.json,208,121,0
ENSMUSP00000021750-mafft-cds.filter.json,4066,2680,30
ENSMUSP00000021757-mafft-cds.filter.json,118,95,0
ENSMUSP00000021772-mafft-cds.filter.json,77,51,0
ENSMUSP00000021773-mafft-cds.filter.json,547,429,3
ENSMUSP00000021784-mafft-cds.filter.json,248,169,1
ENSMUSP00000021787-mafft-cds.filter.json,306,194,1
ENSMUSP00000021791-mafft-cds.filter.json,121,106,0
ENSMUSP00000021793-mafft-cds.filter.json,98,50,0
ENSMUSP00000021796-mafft-cds.filter.json,89,82,1
ENSMUSP00000021794-mafft-cds.filter.json,597,528,4
ENSMUSP00000021800-mafft-cds.filter.json,24,14,0
ENSMUSP00000021802-mafft-cds.filter.json,226,173,0
ENSMUSP00000021803-mafft-cds.filter.json,1106,849,3
ENSMUSP00000021807-mafft-cds.filter.json,252,170,0
ENSMUSP00000021813-mafft-cds.filter.json,126,67,0
ENSMUSP00000021818-mafft-cds.filter.json,120,83,0
ENSMUSP00000021832-mafft-cds.filter.json,362,244,1
ENSMUSP00000021847-mafft-cds.filter.json,51,48,0
ENSMUSP00000021851-mafft-cds.filter.json,482,391,0
ENSMUSP00000021857-mafft-cds.filter.json,302,247,0
ENSMUSP00000021870-mafft-cds.filter.json,213,157,0
ENSMUSP00000021888-mafft-cds.filter.json,231,181,0
ENSMUSP00000021889-mafft-cds.filter.json,108,92,0
ENSMUSP00000021890-mafft-cds.filter.json,170,112,0
ENSMUSP00000021903-mafft-cds.filter.json,140,77,0
ENSMUSP00000021907-mafft-cds.filter.json,342,199,0
ENSMUSP00000021918-mafft-cds.filter.json,870,731,24
ENSMUSP00000021920-mafft-cds.filter.json,72,57,0
ENSMUSP00000021922-mafft-cds.filter.json,126,68,0
ENSMUSP00000021929-mafft-cds.filter.json,162,116,0
ENSMUSP00000021940-mafft-cds.filter.json,157,117,2
ENSMUSP00000021942-mafft-cds.filter.json,144,72,0
ENSMUSP00000021937-mafft-cds.filter.json,61,49,0
ENSMUSP00000021950-mafft-cds.filter.json,509,384,1
ENSMUSP00000021948-mafft-cds.filter.json,395,337,3
ENSMUSP00000021957-mafft-cds.filter.json,570,415,3
ENSMUSP00000021959-mafft-cds.filter.json,161,125,0
ENSMUSP00000021961-mafft-cds.filter.json,61,50,2
ENSMUSP00000021963-mafft-cds.filter.json,237,204,1
ENSMUSP00000021968-mafft-cds.filter.json,78,62,0
ENSMUSP00000021971-mafft-cds.filter.json,130,103,0
ENSMUSP00000021990-mafft-cds.filter.json,144,96,1
ENSMUSP00000021991-mafft-cds.filter.json,257,189,0
ENSMUSP00000022030-mafft-cds.filter.json,190,140,0
ENSMUSP00000022036-mafft-cds.filter.json,228,165,0
ENSMUSP00000022038-mafft-cds.filter.json,395,276,2
ENSMUSP00000022040-mafft-cds.filter.json,641,485,2
ENSMUSP00000022048-mafft-cds.filter.json,523,388,4
ENSMUSP00000022051-mafft-cds.filter.json,91,71,0
ENSMUSP00000022053-mafft-cds.filter.json,217,130,0
ENSMUSP00000022057-mafft-cds.filter.json,151,103,0
ENSMUSP00000022059-mafft-cds.filter.json,242,193,1
ENSMUSP00000022062-mafft-cds.filter.json,424,308,1
ENSMUSP00000022064-mafft-cds.filter.json,510,368,0
ENSMUSP00000022078-mafft-cds.filter.json,455,344,2
ENSMUSP00000022081-mafft-cds.filter.json,175,138,0
ENSMUSP00000022099-mafft-cds.filter.json,368,283,1
ENSMUSP00000022100-mafft-cds.filter.json,536,372,5
ENSMUSP00000022102-mafft-cds.filter.json,251,147,0
ENSMUSP00000022108-mafft-cds.filter.json,223,164,3
ENSMUSP00000022119-mafft-cds.filter.json,76,61,1
ENSMUSP00000022120-mafft-cds.filter.json,224,172,0
ENSMUSP00000022121-mafft-cds.filter.json,230,191,0
ENSMUSP00000022122-mafft-cds.filter.json,418,334,7
ENSMUSP00000022124-mafft-cds.filter.json,632,539,1
ENSMUSP00000022136-mafft-cds.filter.json,365,300,1
ENSMUSP00000022148-mafft-cds.filter.json,220,175,0
ENSMUSP00000022147-mafft-cds.filter.json,211,161,0
ENSMUSP00000022150-mafft-cds.filter.json,76,50,0
ENSMUSP00000022153-mafft-cds.filter.json,42,37,0
ENSMUSP00000022169-mafft-cds.filter.json,99,76,0
ENSMUSP00000022176-mafft-cds.filter.json,726,591,3
ENSMUSP00000022189-mafft-cds.filter.json,119,96,1
ENSMUSP00000022195-mafft-cds.filter.json,135,94,0
ENSMUSP00000022196-mafft-cds.filter.json,534,376,1
ENSMUSP00000022197-mafft-cds.filter.json,219,168,3
ENSMUSP00000022203-mafft-cds.filter.json,162,109,0
ENSMUSP00000022212-mafft-cds.filter.json,546,390,5
ENSMUSP00000022213-mafft-cds.filter.json,706,588,14
ENSMUSP00000022217-mafft-cds.filter.json,1320,1001,0
ENSMUSP00000022218-mafft-cds.filter.json,34,21,0
ENSMUSP00000022225-mafft-cds.filter.json,413,279,0
ENSMUSP00000022226-mafft-cds.filter.json,439,322,0
ENSMUSP00000022228-mafft-cds.filter.json,135,99,1
ENSMUSP00000022239-mafft-cds.filter.json,591,371,1
ENSMUSP00000022281-mafft-cds.filter.json,460,332,0
ENSMUSP00000022246-mafft-cds.filter.json,182,52,0
ENSMUSP00000022286-mafft-cds.filter.json,81,52,0
ENSMUSP00000023602-mafft-cds.filter.json,60,58,0
ENSMUSP00000026078-mafft-cds.filter.json,325,272,3
ENSMUSP00000026519-mafft-cds.filter.json,416,371,1
ENSMUSP00000026520-mafft-cds.filter.json,290,176,0
ENSMUSP00000026985-mafft-cds.filter.json,58,44,0
ENSMUSP00000026989-mafft-cds.filter.json,179,147,0
ENSMUSP00000026990-mafft-cds.filter.json,84,67,1
ENSMUSP00000026994-mafft-cds.filter.json,865,641,12
ENSMUSP00000047308-mafft-cds.filter.json,456,332,3
ENSMUSP00000047374-mafft-cds.filter.json,474,404,2
ENSMUSP00000039416-mafft-cds.filter.json,557,411,0
ENSMUSP00000041839-mafft-cds.filter.json,64,50,1
ENSMUSP00000043074-mafft-cds.filter.json,77,40,0
ENSMUSP00000038373-mafft-cds.filter.json,352,248,0
ENSMUSP00000043596-mafft-cds.filter.json,693,586,1
ENSMUSP00000048667-mafft-cds.filter.json,424,342,1
ENSMUSP00000040591-mafft-cds.filter.json,214,176,1
ENSMUSP00000043120-mafft-cds.filter.json,41,32,0
ENSMUSP00000035660-mafft-cds.filter.json,245,193,0
ENSMUSP00000047403-mafft-cds.filter.json,264,190,2
ENSMUSP00000040083-mafft-cds.filter.json,129,99,0
ENSMUSP00000035244-mafft-cds.filter.json,638,502,1
ENSMUSP00000047880-mafft-cds.filter.json,218,183,0
ENSMUSP00000045024-mafft-cds.filter.json,165,134,1
ENSMUSP00000045740-mafft-cds.filter.json,349,273,0
ENSMUSP00000042742-mafft-cds.filter.json,370,237,1
ENSMUSP00000046168-mafft-cds.filter.json,89,68,0
ENSMUSP00000048204-mafft-cds.filter.json,245,208,0
ENSMUSP00000048251-mafft-cds.filter.json,360,318,2
ENSMUSP00000038783-mafft-cds.filter.json,589,452,5
ENSMUSP00000045888-mafft-cds.filter.json,137,111,0
ENSMUSP00000036696-mafft-cds.filter.json,224,138,0
ENSMUSP00000046476-mafft-cds.filter.json,156,133,3
ENSMUSP00000036013-mafft-cds.filter.json,1081,719,0
ENSMUSP00000045284-mafft-cds.filter.json,203,157,1
ENSMUSP00000042302-mafft-cds.filter.json,115,65,0
ENSMUSP00000043304-mafft-cds.filter.json,822,677,3
ENSMUSP00000040757-mafft-cds.filter.json,318,218,0
ENSMUSP00000037719-mafft-cds.filter.json,361,288,8
ENSMUSP00000041307-mafft-cds.filter.json,107,74,0
ENSMUSP00000040248-mafft-cds.filter.json,264,225,0
ENSMUSP00000039810-mafft-cds.filter.json,260,227,0
ENSMUSP00000038781-mafft-cds.filter.json,57,49,0
ENSMUSP00000040846-mafft-cds.filter.json,80,66,0
ENSMUSP00000041750-mafft-cds.filter.json,156,136,2
ENSMUSP00000045441-mafft-cds.filter.json,203,156,2
ENSMUSP00000046695-mafft-cds.filter.json,319,290,0
ENSMUSP00000047569-mafft-cds.filter.json,120,90,0
ENSMUSP00000039663-mafft-cds.filter.json,463,378,1
ENSMUSP00000035289-mafft-cds.filter.json,19,15,0
ENSMUSP00000047547-mafft-cds.filter.json,261,207,1
ENSMUSP00000053371-mafft-cds.filter.json,131,93,0
ENSMUSP00000061045-mafft-cds.filter.json,369,307,4
ENSMUSP00000055763-mafft-cds.filter.json,58,50,0
ENSMUSP00000054490-mafft-cds.filter.json,95,80,0
ENSMUSP00000062326-mafft-cds.filter.json,23,18,0
ENSMUSP00000052172-mafft-cds.filter.json,307,221,0
ENSMUSP00000051215-mafft-cds.filter.json,634,524,5
ENSMUSP00000060779-mafft-cds.filter.json,40,27,0
ENSMUSP00000062239-mafft-cds.filter.json,141,82,0
ENSMUSP00000053046-mafft-cds.filter.json,123,110,0
ENSMUSP00000062566-mafft-cds.filter.json,411,330,10
ENSMUSP00000059211-mafft-cds.filter.json,183,130,0
ENSMUSP00000056774-mafft-cds.filter.json,453,325,0
ENSMUSP00000053891-mafft-cds.filter.json,454,374,1
ENSMUSP00000060246-mafft-cds.filter.json,419,212,1
ENSMUSP00000060040-mafft-cds.filter.json,564,462,9
ENSMUSP00000058484-mafft-cds.filter.json,140,116,0
ENSMUSP00000055304-mafft-cds.filter.json,1268,939,10
ENSMUSP00000055048-mafft-cds.filter.json,132,91,0
ENSMUSP00000061423-mafft-cds.filter.json,169,114,0
ENSMUSP00000050191-mafft-cds.filter.json,392,329,3
ENSMUSP00000054084-mafft-cds.filter.json,1468,1205,4
ENSMUSP00000053877-mafft-cds.filter.json,762,562,5
ENSMUSP00000050854-mafft-cds.filter.json,207,147,0
ENSMUSP00000077132-mafft-cds.filter.json,519,406,1
ENSMUSP00000055579-mafft-cds.filter.json,591,458,4
ENSMUSP00000099002-mafft-cds.filter.json,240,223,0
ENSMUSP00000068731-mafft-cds.filter.json,501,424,3
ENSMUSP00000070369-mafft-cds.filter.json,322,265,0
ENSMUSP00000068532-mafft-cds.filter.json,230,168,0
ENSMUSP00000068374-mafft-cds.filter.json,2284,1811,4
ENSMUSP00000070339-mafft-cds.filter.json,448,370,0
ENSMUSP00000065228-mafft-cds.filter.json,241,163,0
ENSMUSP00000065764-mafft-cds.filter.json,351,275,0
ENSMUSP00000065168-mafft-cds.filter.json,388,322,0
ENSMUSP00000071017-mafft-cds.filter.json,113,85,1
ENSMUSP00000067685-mafft-cds.filter.json,950,763,7
ENSMUSP00000065798-mafft-cds.filter.json,373,300,0
ENSMUSP00000063650-mafft-cds.filter.json,199,161,1
ENSMUSP00000064624-mafft-cds.filter.json,437,335,2
ENSMUSP00000065284-mafft-cds.filter.json,410,341,1
ENSMUSP00000068424-mafft-cds.filter.json,485,403,1
ENSMUSP00000065363-mafft-cds.filter.json,463,355,2
ENSMUSP00000071623-mafft-cds.filter.json,946,702,1
ENSMUSP00000071989-mafft-cds.filter.json,418,341,0
ENSMUSP00000072227-mafft-cds.filter.json,129,115,0
ENSMUSP00000072334-mafft-cds.filter.json,670,96,0
ENSMUSP00000072662-mafft-cds.filter.json,744,565,1
ENSMUSP00000072729-mafft-cds.filter.json,374,248,0
ENSMUSP00000072788-mafft-cds.filter.json,343,280,0
ENSMUSP00000073161-mafft-cds.filter.json,237,199,0
ENSMUSP00000073976-mafft-cds.filter.json,133,95,0
ENSMUSP00000074707-mafft-cds.filter.json,481,297,1
ENSMUSP00000075526-mafft-cds.filter.json,142,78,0
ENSMUSP00000075690-mafft-cds.filter.json,382,324,2
ENSMUSP00000075923-mafft-cds.filter.json,207,182,0
ENSMUSP00000076562-mafft-cds.filter.json,366,275,0
ENSMUSP00000076856-mafft-cds.filter.json,343,254,0
ENSMUSP00000077297-mafft-cds.filter.json,683,630,1
ENSMUSP00000077019-mafft-cds.filter.json,826,611,1
ENSMUSP00000119276-mafft-cds.filter.json,24,16,0
ENSMUSP00000079026-mafft-cds.filter.json,232,175,1
ENSMUSP00000079041-mafft-cds.filter.json,867,712,17
ENSMUSP00000079431-mafft-cds.filter.json,73,67,0
ENSMUSP00000080462-mafft-cds.filter.json,365,281,2
ENSMUSP00000088845-mafft-cds.filter.json,195,141,0
ENSMUSP00000088950-mafft-cds.filter.json,541,467,1
ENSMUSP00000088964-mafft-cds.filter.json,211,189,2
ENSMUSP00000089036-mafft-cds.filter.json,267,139,0
ENSMUSP00000089097-mafft-cds.filter.json,88,62,1
ENSMUSP00000089157-mafft-cds.filter.json,333,276,0
ENSMUSP00000089169-mafft-cds.filter.json,47,36,0
ENSMUSP00000089217-mafft-cds.filter.json,616,391,0
ENSMUSP00000089230-mafft-cds.filter.json,174,140,0
ENSMUSP00000089298-mafft-cds.filter.json,277,232,0
ENSMUSP00000089358-mafft-cds.filter.json,166,142,0
ENSMUSP00000089459-mafft-cds.filter.json,150,120,0
ENSMUSP00000089464-mafft-cds.filter.json,376,274,2
ENSMUSP00000090564-mafft-cds.filter.json,389,179,0
ENSMUSP00000093245-mafft-cds.filter.json,3688,3257,8
ENSMUSP00000093774-mafft-cds.filter.json,1020,840,1
ENSMUSP00000096769-mafft-cds.filter.json,406,309,0
ENSMUSP00000096883-mafft-cds.filter.json,241,57,0
ENSMUSP00000096898-mafft-cds.filter.json,242,212,0
ENSMUSP00000096957-mafft-cds.filter.json,392,211,0
ENSMUSP00000097040-mafft-cds.filter.json,100,58,0
ENSMUSP00000097089-mafft-cds.filter.json,1943,1469,13
ENSMUSP00000097144-mafft-cds.filter.json,85,45,0
ENSMUSP00000097442-mafft-cds.filter.json,535,425,1
ENSMUSP00000100019-mafft-cds.filter.json,33,31,0
ENSMUSP00000100043-mafft-cds.filter.json,719,469,0
ENSMUSP00000104864-mafft-cds.filter.json,533,319,0
ENSMUSP00000104938-mafft-cds.filter.json,589,444,0
ENSMUSP00000104957-mafft-cds.filter.json,87,74,0
ENSMUSP00000105028-mafft-cds.filter.json,719,343,0
ENSMUSP00000105053-mafft-cds.filter.json,897,730,9
ENSMUSP00000105179-mafft-cds.filter.json,757,487,1
ENSMUSP00000105302-mafft-cds.filter.json,380,266,0
ENSMUSP00000105321-mafft-cds.filter.json,433,354,1
ENSMUSP00000105531-mafft-cds.filter.json,160,127,0
ENSMUSP00000105667-mafft-cds.filter.json,548,433,7
ENSMUSP00000105711-mafft-cds.filter.json,668,544,7
ENSMUSP00000105714-mafft-cds.filter.json,366,336,4
ENSMUSP00000105862-mafft-cds.filter.json,551,482,0
ENSMUSP00000106037-mafft-cds.filter.json,320,259,0
ENSMUSP00000106052-mafft-cds.filter.json,178,154,0
ENSMUSP00000106111-mafft-cds.filter.json,137,17,0
ENSMUSP00000106117-mafft-cds.filter.json,221,176,2
ENSMUSP00000106145-mafft-cds.filter.json,1302,1001,10
ENSMUSP00000106266-mafft-cds.filter.json,527,270,1
ENSMUSP00000106137-mafft-cds.filter.json,567,419,2
ENSMUSP00000112666-mafft-cds.filter.json,311,286,2
ENSMUSP00000112664-mafft-cds.filter.json,282,241,0
ENSMUSP00000113852-mafft-cds.filter.json,393,298,8
ENSMUSP00000114130-mafft-cds.filter.json,76,66,5
ENSMUSP00000113488-mafft-cds.filter.json,625,485,11
ENSMUSP00000112715-mafft-cds.filter.json,437,295,1
ENSMUSP00000113530-mafft-cds.filter.json,89,82,0
ENSMUSP00000118474-mafft-cds.filter.json,270,182,2
ENSMUSP00000115062-mafft-cds.filter.json,2325,1767,20
ENSMUSP00000121182-mafft-cds.filter.json,279,171,0
ENSMUSP00000122196-mafft-cds.filter.json,472,367,0
ENSMUSP00000115599-mafft-cds.filter.json,1386,1075,0
ENSMUSP00000121421-mafft-cds.filter.json,23,14,0
ENSMUSP00000115287-mafft-cds.filter.json,185,130,1
ENSMUSP00000115148-mafft-cds.filter.json,658,449,2
ENSMUSP00000117483-mafft-cds.filter.json,49,45,0
ENSMUSP00000117030-mafft-cds.filter.json,464,300,0
ENSMUSP00000118316-mafft-cds.filter.json,227,158,0
ENSMUSP00000130636-mafft-cds.filter.json,362,180,0
ENSMUSP00000119883-mafft-cds.filter.json,179,133,0
ENSMUSP00000115881-mafft-cds.filter.json,39,33,0
ENSMUSP00000122180-mafft-cds.filter.json,111,82,0
ENSMUSP00000118312-mafft-cds.filter.json,484,366,0
ENSMUSP00000119809-mafft-cds.filter.json,410,319,3
ENSMUSP00000120465-mafft-cds.filter.json,241,177,4
ENSMUSP00000123652-mafft-cds.filter.json,145,47,0
ENSMUSP00000123934-mafft-cds.filter.json,48,45,0
ENSMUSP00000123915-mafft-cds.filter.json,1666,1268,7
ENSMUSP00000124009-mafft-cds.filter.json,40,26,0
ENSMUSP00000124033-mafft-cds.filter.json,82,68,2
ENSMUSP00000124473-mafft-cds.filter.json,496,343,4
ENSMUSP00000124571-mafft-cds.filter.json,37,27,0
ENSMUSP00000125656-mafft-cds.filter.json,249,194,0
ENSMUSP00000125601-mafft-cds.filter.json,31,26,0
ENSMUSP00000124704-mafft-cds.filter.json,471,271,0
ENSMUSP00000133140-mafft-cds.filter.json,267,187,0
ENSMUSP00000132085-mafft-cds.filter.json,423,247,1
ENSMUSP00000126199-mafft-cds.filter.json,296,239,0
ENSMUSP00000126827-mafft-cds.filter.json,1344,892,3
ENSMUSP00000132945-mafft-cds.filter.json,156,115,3
ENSMUSP00000129609-mafft-cds.filter.json,784,549,16
ENSMUSP00000127449-mafft-cds.filter.json,727,595,0
ENSMUSP00000133166-mafft-cds.filter.json,759,606,0
ENSMUSP00000129767-mafft-cds.filter.json,155,110,0
ENSMUSP00000132972-mafft-cds.filter.json,245,183,1
ENSMUSP00000126209-mafft-cds.filter.json,197,166,0
ENSMUSP00000130290-mafft-cds.filter.json,140,116,0
ENSMUSP00000126999-mafft-cds.filter.json,214,156,1
ENSMUSP00000134675-mafft-cds.filter.json,1018,605,1
ENSMUSP00000135567-mafft-cds.filter.json,314,197,0
ENSMUSP00000135685-mafft-cds.filter.json,240,206,1
ENSMUSP00000134793-mafft-cds.filter.json,42,38,0
ENSMUSP00000134738-mafft-cds.filter.json,411,334,2
ENSMUSP00000137280-mafft-cds.filter.json,153,117,0
ENSMUSP00000137812-mafft-cds.filter.json,49,38,0
ENSMUSP00000139227-mafft-cds.filter.json,465,414,3
ENSMUSP00000140002-mafft-cds.filter.json,362,290,0
ENSMUSP00000140046-mafft-cds.filter.json,415,272,0
ENSMUSP00000140993-mafft-cds.filter.json,582,380,2
ENSMUSP00000141766-mafft-cds.filter.json,463,257,7
ENSMUSP00000152747-mafft-cds.filter.json,132,77,0
ENSMUSP00000142595-mafft-cds.filter.json,303,190,0
ENSMUSP00000148117-mafft-cds.filter.json,357,311,9
ENSMUSP00000152331-mafft-cds.filter.json,236,168,0
ENSMUSP00000152818-mafft-cds.filter.json,127,115,0
ENSMUSP00000152068-mafft-cds.filter.json,97,73,0
ENSMUSP00000152083-mafft-cds.filter.json,136,117,0
ENSMUSP00000152640-mafft-cds.filter.json,157,126,1
ENSMUSP00000152782-mafft-cds.filter.json,196,100,0
ENSMUSP00000152750-mafft-cds.filter.json,170,146,0
ENSMUSP00000152393-mafft-cds.filter.json,298,188,0
ENSMUSP00000152388-mafft-cds.filter.json,283,173,1
ENSMUSP00000152682-mafft-cds.filter.json,819,605,5
ENSMUSP00000152390-mafft-cds.filter.json,302,147,0
ENSMUSP00000152229-mafft-cds.filter.json,325,255,0
ENSMUSP00000152812-mafft-cds.filter.json,179,153,0
ENSMUSP00000152641-mafft-cds.filter.json,233,195,1
ENSMUSP00000152789-mafft-cds.filter.json,231,180,0
ENSMUSP00000152842-mafft-cds.filter.json,58,47,0
ENSMUSP00000152179-mafft-cds.filter.json,147,115,1
ENSMUSP00000152454-mafft-cds.filter.json,360,222,1
ENSMUSP00000153328-mafft-cds.filter.json,448,320,2
ENSMUSP00000152979-mafft-cds.filter.json,136,116,0
ENSMUSP00000153389-mafft-cds.filter.json,75,64,0
ENSMUSP00000153245-mafft-cds.filter.json,123,108,0
ENSMUSP00000152940-mafft-cds.filter.json,85,80,0
ENSMUSP00000153521-mafft-cds.filter.json,890,744,1
ENSMUSP00000153623-mafft-cds.filter.json,486,351,2
ENSMUSP00000152936-mafft-cds.filter.json,247,164,0
ENSMUSP00000153348-mafft-cds.filter.json,498,383,3
ENSMUSP00000153603-mafft-cds.filter.json,165,139,0
ENSMUSP00000152946-mafft-cds.filter.json,438,329,1
ENSMUSP00000153120-mafft-cds.filter.json,118,88,0
ENSMUSP00000153038-mafft-cds.filter.json,408,329,1
ENSMUSP00000153553-mafft-cds.filter.json,541,418,12
ENSMUSP00000153703-mafft-cds.filter.json,383,281,0
ENSMUSP00000153294-mafft-cds.filter.json,487,401,1
ENSMUSP00000153607-mafft-cds.filter.json,1153,862,16
ENSMUSP00000156375-mafft-cds.filter.json,172,122,0
ENSMUSP00000156385-mafft-cds.filter.json,90,48,0
ENSMUSP00000158928-mafft-cds.filter.json,264,215,0
ENSMUSP00000000201-mafft-cds.filter.json,1050,692,1
ENSMUSP00000000793-mafft-cds.filter.json,286,233,2
ENSMUSP00000000984-mafft-cds.filter.json,367,281,5
ENSMUSP00000000985-mafft-cds.filter.json,367,284,0
ENSMUSP00000002389-mafft-cds.filter.json,703,557,7
ENSMUSP00000002395-mafft-cds.filter.json,407,307,0
ENSMUSP00000002397-mafft-cds.filter.json,226,86,0
ENSMUSP00000004055-mafft-cds.filter.json,467,396,6
ENSMUSP00000002403-mafft-cds.filter.json,236,193,1
ENSMUSP00000005279-mafft-cds.filter.json,291,217,0
ENSMUSP00000006235-mafft-cds.filter.json,154,131,0
ENSMUSP00000006444-mafft-cds.filter.json,1754,1534,6
ENSMUSP00000006451-mafft-cds.filter.json,240,188,0
ENSMUSP00000006697-mafft-cds.filter.json,677,550,4
ENSMUSP00000006701-mafft-cds.filter.json,147,92,0
ENSMUSP00000007340-mafft-cds.filter.json,947,781,13
ENSMUSP00000006704-mafft-cds.filter.json,682,547,3
ENSMUSP00000007735-mafft-cds.filter.json,293,127,0
ENSMUSP00000008957-mafft-cds.filter.json,112,94,0
